AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
1.0,1,cardiomyopathy,"THRA, PRKAG2, LDB3, TAZ, IGF1R, CSRP3, SGCD, HNF4A, EP300, SCN5A, JAK2, TMPO, MEN1, JAK1, MYBPC3, DSP, LHCGR, CSNK2A1, ACTN2, TNNC1, TPM1, AIP, HNF1B, HNF1A, AXIN2, MYL2, TNNT2, MYL3, VCL, MYH6, MYH7, CEBPA, COX15, PSEN2, PSEN1, EGFR, ADCY5, TTN, PLN, MYO6, LMNA, TNNI3, DMD, FKTN, TFAP2A, CREBBP, CAV3, FUS, CAV1, STAT3, EYA4, NR2F1, NFKB1, TSHR, DES, ACTC1, APC, GNAS, TCAP, CTNNB1",5.346255669937973e-24,OMIM_Expanded
1.0,2,myopathy,"RYR1, THRA, FHL1, DYSF, ATP2A1, LDB3, IGF1R, CPT2, CFL2, HNF4A, EP300, JAK2, MEN1, JAK1, LHCGR, CSNK2A1, TPM3, PUS1, TPM2, PGAM2, AIP, HNF1B, HNF1A, AXIN2, DNM2, MYH2, TNNT1, COL6A2, COL6A1, COL6A3, ITGA7, CRYAB, GNE, MYH7, CEBPA, VCP, EGFR, MTM1, ADCY5, TTN, FLNC, TFAP2A, CREBBP, CAV3, FUS, CAV1, STAT3, NR2F1, NEB, NFKB1, TSHR, DES, APC, GNAS, CTNNB1, COL9A3, PNPLA2",3.822667744119207e-21,OMIM_Expanded
1.0,3,"cardiomyopathy, dilated","THRA, LDB3, TAZ, IGF1R, CSRP3, SGCD, HNF4A, EP300, SCN5A, JAK2, TMPO, MEN1, JAK1, MYBPC3, DSP, LHCGR, CSNK2A1, ACTN2, TNNC1, TPM1, AIP, HNF1B, HNF1A, AXIN2, TNNT2, VCL, MYH7, CEBPA, PSEN2, PSEN1, EGFR, ADCY5, TTN, PLN, LMNA, TNNI3, DMD, FKTN, TFAP2A, CREBBP, CAV3, FUS, CAV1, STAT3, EYA4, NR2F1, NFKB1, TSHR, DES, ACTC1, APC, GNAS, TCAP, CTNNB1",4.855819565332738e-21,OMIM_Expanded
1.0,4,charcot-marie-tooth disease,"THRA, HSPB8, HSPB1, LITAF, IGF1R, MPZ, HNF4A, EP300, NEFL, KIF1B, JAK2, SBF2, MEN1, JAK1, LHCGR, CSNK2A1, AIP, HNF1B, HNF1A, AXIN2, DNM2, GARS, CEBPA, PRPS1, MTMR2, NDRG1, EGFR, ADCY5, FGD4, SH3TC2, LMNA, MFN2, TFAP2A, YARS, CREBBP, EGR2, CAV3, FUS, CAV1, STAT3, NR2F1, GDAP1, NFKB1, TSHR, FIG4, APC, GNAS, PMP22, CTNNB1",3.3190497052752095e-18,OMIM_Expanded
1.0,5,muscular dystrophy,"CEBPA, THRA, LAMA2, POMT1, DYSF, EGFR, IGF1R, ADCY5, TTN, SGCD, SEPN1, SGCA, SGCB, LARGE, HNF4A, LMNA, EP300, DMD, JAK2, EMD, SGCG, MEN1, JAK1, FKTN, TFAP2A, LHCGR, CREBBP, FKRP, CSNK2A1, CAV3, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, HNF1A, AXIN2, NFKB1, TSHR, APC, COL6A2, COL6A1, GNAS, COL6A3, TCAP, CTNNB1, TRIM32",2.0524345893692414e-16,OMIM_Expanded
1.0,6,neuropathy,"CEBPA, CTDP1, THRA, DCTN1, HSPB8, HSPB1, EGFR, IGF1R, ADCY5, SPTLC1, MPZ, HNF4A, PRX, EP300, MFN2, C10ORF2, SLC12A6, JAK2, MEN1, POLG, JAK1, TFAP2A, LHCGR, CREBBP, EGR2, CSNK2A1, CAV3, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, HNF1A, AXIN2, NFKB1, TSHR, BSCL2, GJB1, APC, GJB3, WNK1, GAN, GNAS, PMP22, CTNNB1, GARS",3.914883149085447e-15,OMIM_Expanded
1.0,7,"cardiomyopathy, hypertrophic","CEBPA, THRA, COX15, PRKAG2, EGFR, IGF1R, ADCY5, TTN, CSRP3, HNF4A, MYO6, EP300, TNNI3, JAK2, JAK1, MEN1, MYBPC3, TFAP2A, LHCGR, CREBBP, CSNK2A1, CAV3, FUS, TNNC1, CAV1, TPM1, STAT3, AIP, NR2F1, HNF1B, AXIN2, HNF1A, NFKB1, TSHR, APC, MYL2, TNNT2, MYL3, GNAS, CTNNB1, MYH6, MYH7",5.645825640396887e-15,OMIM_Expanded
1.0,9,bardet-biedl syndrome,"CEBPA, THRA, EGFR, IGF1R, ADCY5, HNF4A, TMEM67, EP300, JAK2, CEP290, BBS5, BBS4, JAK1, MEN1, BBS2, TFAP2A, BBS1, MKKS, LHCGR, CREBBP, CSNK2A1, CAV3, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, AXIN2, HNF1A, NFKB1, TSHR, TTC8, BBS10, APC, BBS12, GNAS, MKS1, CTNNB1, TRIM32",1.121905117438375e-13,OMIM_Expanded
1.0,8,disorder of glycosylation,"CEBPA, THRA, EGFR, IGF1R, ADCY5, HNF4A, EP300, JAK2, JAK1, MEN1, MPDU1, TFAP2A, LHCGR, COG8, ALG8, CREBBP, ALG9, COG7, CSNK2A1, ALG6, CAV3, FUS, CAV1, SLC35C1, STAT3, AIP, ALG2, NR2F1, ALG3, COG1, ALG12, HNF1B, AXIN2, HNF1A, NFKB1, TSHR, DPM1, APC, RFT1, GNAS, CTNNB1",1.2301929767333154e-13,OMIM_Expanded
1.0,10,encephalopathy,"CEBPA, THRA, GLDC, STXBP1, ARX, EGFR, IGF1R, ADCY5, MECP2, GCSH, HNF4A, SLC19A3, EP300, DNM1L, JAK2, JAK1, MEN1, TFAP2A, RANBP2, LHCGR, CREBBP, CDKL5, CSNK2A1, CAV3, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, AXIN2, HNF1A, NFKB1, TSHR, APC, ETHE1, GNAS, CTNNB1, SERPINI1",3.9381686479246053e-13,OMIM_Expanded
1.0,11,deafness,"TMPRSS3, COL11A2, PCDH15, USH1C, GATA3, ESPN, TRIOBP, COCH, RPGR, OTOA, OPA1, MARVELD2, MYO6, CDH23, MYH14, OTOF, TECTA, TMC1, JAG1, ESRRB, EYA4, LHFPL5, SLC4A11, PAX3, ATP2B2, MYO7A, IGF1, GRHL2, POU3F4, POU4F3, DIAPH1, TMIE, GJB2, COL2A1, LRTOMT, GJB3, STRC, CLDN14, MYO15A, MYO3A, KCNQ4, MYH9, DFNA5",8.603748852786748e-13,OMIM_Expanded
1.0,12,cataract,"CEBPA, CTDP1, THRA, CRYBA1, EGFR, BEST1, IGF1R, ADCY5, SIX6, GJA3, HNF4A, OPA3, HSF4, EP300, JAK2, PITX3, MEN1, JAK1, TFAP2A, LHCGR, CREBBP, CSNK2A1, CAV3, EYA1, FUS, CAV1, STAT3, AIP, NR2F1, SORD, CRYBB3, CRYBB2, HNF1B, PAX6, HNF1A, AXIN2, NFKB1, TSHR, CRYGC, BFSP2, MAF, APC, GNAS, CTNNB1, CRYAB, GALK1",1.0262631568413797e-12,OMIM_Expanded
1.0,13,leigh syndrome,"CEBPA, THRA, COX15, EGFR, IGF1R, ADCY5, HNF4A, EP300, JAK2, NDUFV1, JAK1, MEN1, TFAP2A, LHCGR, CREBBP, SURF1, PDHA1, CSNK2A1, CAV3, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, AXIN2, HNF1A, SDHA, LRPPRC, NFKB1, TSHR, NDUFS8, APC, NDUFS4, NDUFS3, GNAS, CTNNB1, DLD",1.7822304441482194e-12,OMIM_Expanded
1.0,14,anemia,"GPI, RPL5, ALAS2, MTRR, TMPRSS6, TERC, RPL11, SLC2A1, HBB, BRCA2, GATA1, HK1, BRIP1, RPS19, TERT, SLC19A2, FANCI, CUBN, G6PD, PUS1, FANCA, HBA2, FANCC, FANCE, SPTB, PALB2, FANCF, DHFR, CDAN1, FANCD2",1.8792365454691937e-12,OMIM_Expanded
1.0,15,retinitis pigmentosa,"CERKL, CRB1, PRCD, TULP1, NR2E3, PRPF8, SPATA7, RPGR, CA4, CNGA1, RHO, PDE6B, PDE6A, PROM1, EYS, SEMA4A, ROM1, USH2A, TOPORS, RP1, MFRP, RP2, IMPDH1, SAG, PRPF31, AIPL1, CNGB1",2.5485377988055555e-12,OMIM_Expanded
1.0,16,colorectal cancer,"CEBPA, THRA, EGFR, IGF1R, ADCY5, FLCN, NRAS, CHEK2, HNF4A, EP300, PMS2, JAK2, MEN1, JAK1, TFAP2A, LHCGR, CREBBP, CSNK2A1, CAV3, FUS, DCC, CAV1, STAT3, AIP, NR2F1, HNF1B, BRAF, HNF1A, AXIN2, MLH1, NFKB1, MLH3, TSHR, TGFBR2, MSH6, MSH2, PIK3CA, APC, GNAS, CTNNB1, TP53, FGFR3",4.292777477543608e-12,OMIM_Expanded
1.0,18,glycogen storage disease,"CEBPA, THRA, PRKAG2, PYGL, EGFR, IGF1R, ADCY5, GYS2, GYS1, HNF4A, LAMP2, EP300, SLC37A4, JAK2, JAK1, MEN1, TFAP2A, LHCGR, CREBBP, G6PC, CSNK2A1, CAV3, FUS, GAA, CAV1, STAT3, AIP, NR2F1, HNF1B, AXIN2, HNF1A, NFKB1, TSHR, APC, GNAS, CTNNB1, PFKM",4.820819228258886e-12,OMIM_Expanded
1.0,17,epidermolysis bullosa,"COL17A1, CEBPA, THRA, ITGB4, LAMA3, LAMC2, EGFR, IGF1R, ADCY5, HNF4A, EP300, JAK2, JAK1, MEN1, DSP, TFAP2A, LHCGR, CREBBP, CSNK2A1, LAMB3, CAV3, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, KRT5, AXIN2, HNF1A, NFKB1, TSHR, APC, COL7A1, KRT14, GNAS, CTNNB1",5.1043968299211735e-12,OMIM_Expanded
1.0,20,immunodeficiency,"CEBPA, DCLRE1C, TNFRSF13B, THRA, CD3G, CD3D, EGFR, IGF1R, ADCY5, HNF4A, DNMT3B, EP300, RAG2, JAK2, NHEJ1, RAG1, MEN1, JAK1, TFAP2A, STAT5B, LHCGR, CREBBP, CSNK2A1, CAV3, SP110, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, HNF1A, AXIN2, NFKB1, TSHR, NFKBIA, PTPRC, APC, GNAS, CTNNB1",9.616794435857938e-12,OMIM_Expanded
1.0,19,breast cancer,"CEBPA, THRA, BRCA2, PPM1D, EGFR, IGF1R, ADCY5, BRIP1, CASP8, CDH1, CHEK2, HNF4A, EP300, RAD54L, JAK2, MEN1, JAK1, TFAP2A, BARD1, LHCGR, CREBBP, CSNK2A1, CAV3, FUS, CAV1, STAT3, AIP, NR2F1, HNF1B, HNF1A, AXIN2, PALB2, NFKB1, TSHR, PIK3CA, APC, GNAS, CTNNB1, ATM, TP53",1.0122941511429408e-11,OMIM_Expanded
