AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.9,16,Ovarian Cancer,"SMAD2, NTRK2, MAP2K1, SMARCC2, SMAD3, CDKN1B, BDNF, PDGFB, IGF1, ARID1A, PPM1D, ACTB, MTOR, INS, LRP6, DLL4, DVL1, EP300, CTNNB1, JAK2",1.281742611335904e-05,Elsevier_Pathway_Collection
0.9,17,Sarcomere in Cardiomyocyte in Dilated Cardiomyopathy,"ACTC1, SGCB, TNNC1, MYL2, ANKRD1, TCAP, MYH6, VCL, ACTG1",3.0435647489784925e-05,Elsevier_Pathway_Collection
0.9,18,Proteins Involved in Phenylketonuria,"TTR, SPR, PAH, PCBD1, HNF1A, PTS, INS",5.6286810451501194e-05,Elsevier_Pathway_Collection
0.9,19,Melanoma,"MAP2K1, CDKN1A, FZD2, CDKN1B, EDN3, CDKN2A, CAV1, CXCR4, IGF1, RBPJ, SOX10, MTOR, LRP6, DLL4, GNA11, AKT3, DVL1, CTNNB1, JAK2, EPHA2",6.597231691350542e-05,Elsevier_Pathway_Collection
0.9,20,Transcription Factors in beta-Cell Neogenesis (Rodent Model),"NEUROD1, HNF4A, GATA6, PAX6, SOX9, MAFA, INS, NEUROG3",0.0001151504949235031,Elsevier_Pathway_Collection
0.95,1,Proteins Involved in Epilepsy,"GABRB3, GABRB2, SNAP25, KDM5C, KCNC1, KCNK9, CTNND2, FMR1, LRRK2, ADK, PTEN, SLC2A1, HSPB1, UBE3A, MECP2, OPHN1, RAC1, CAPN1, SCN5A, SLC12A6, SPTAN1, SCN1B, SCN1A, CHRNB2, EPM2A, KCNH2, MEF2C, CDKL5, ATRX, DYRK1A, TSC2, KCNK18, PDYN, GABRG2, ZEB2, PLCB4, KCNQ1, SCN8A, KCNQ2, KCNMA1, EFHC1, KCNQ5, TP53, PAFAH1B1, CHRNA4, FOXG1, KCNA1, PNKP, ARX, SLC1A2, ATP1A3, LIAS, PCDH19, CLCN2, CACNA1H, NEUROD1, KCNV2, PNPO, MAPK1, APOE, SCN3A, CPA6, SLC25A22, GRIA3, LGI1, GABRA1, PRNP, NTRK2, PRRT2, SYT1, BDNF, GRIN2B, MTOR, REST, DLG4, PLP1, CTNNB1, HCN1",4.3688642656090115e-24,Elsevier_Pathway_Collection
0.95,2,Proteins Involved in Hearing Loss,"RB1, GPSM2, CDKN1B, KCNC1, TPMT, PTPRQ, ELN, CHD7, ACTG1, GJA1, OPA1, MYO7A, IL17RD, DUSP6, POU3F4, CACNB2, COL2A1, CLDN14, KCNQ1, SCN8A, KCNMA1, MYO3A, KCNQ4, COL4A5, ATP6V1B1, CLRN1, FOXC1, KCNA1, COL11A2, LRP2, COCH, CDC42, LOXHD1, NEU1, CDH23, OTOF, MYH14, MAPK1, APOE, NDP, PDZD7, SLC19A2, JAG1, PNPT1, CEACAM16, FZD4, STAT1, WFS1, ESRRB, DCDC2, ATP2B2, USH2A, POU4F3, DIAPH1, GJB2, GJB1, GIPC3, GJB4, GJB3, PRPH2, MYO15A, TRPV4, PMP22, COL9A3, SLC26A4, GLA",8.480740967995919e-23,Elsevier_Pathway_Collection
0.95,3,Proteins Involved in Dilated Cardiomyopathy,"ATP2A2, LDB3, PKD1, NR3C2, GJA1, CSRP3, OPA1, CDH1, ANKRD1, TIMP3, RAC1, SCN5A, EMD, DSP, MYBPC3, MEF2C, TNNC1, TPM1, ABCC9, DICER1, MED23, MYL2, TNNT2, AGTR1, RBM20, DSG2, PPARG, TP53, CRYAB, DSC2, VCL, MYH6, TLR3, PLEC, GATA6, NEXN, INS, TTN, PLN, ERBB2, LMNA, MAPK1, MFN2, DMD, KCNN4, ACE, CAV1, PTPN11, IGF1, MTOR, ACTC1, CTNNB1",1.760103985444392e-17,Elsevier_Pathway_Collection
0.95,4,Sarcomere Disorganization and Intracellular Calcium Overload,"MYBPC3, RYR2, CAV3, ACTN2, TNNC1, TPM1, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, JPH2, PLN, ACTC1, MYL2, TNNT2, ANKRD1, TCAP, DMD, MYH6, VCL",2.9224529865436097e-15,Elsevier_Pathway_Collection
0.95,5,Hypertrophic Cardiomyopathy,"RYR2, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, JPH2, PLN, GNA11, ANKRD1, MAPK1, DMD, JAK2, JAK1, MYBPC3, SMAD2, MAP2K1, MAP2K2, SMAD3, CAV3, ACTN2, STAT1, TNNC1, TPM1, IGF1, MTOR, TNFRSF1A, ACTC1, MYL2, TNNT2, AGTR1, TCAP, RAF1, MYH6, VCL",3.657991508273419e-15,Elsevier_Pathway_Collection
0.95,6,Cardiomyocyte Dysfunction,"RYR2, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, SGCA, TMEM43, SGCB, LMNA, ANKRD1, DMD, SCN5A, EMD, MYBPC3, SMAD2, SMAD3, ACTN2, TNNC1, TPM1, ACTC1, MYL2, TNNT2, TCAP, MYH6, VCL",5.308820234340182e-15,Elsevier_Pathway_Collection
0.95,8,Alcoholic Dilated Cardiomyopathy (Mouse Model),"MYBPC3, RYR2, ACTN2, TNNC1, TPM1, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, PLN, ACTC1, SGCA, SGCB, MYL2, TNNT2, ANKRD1, TCAP, DMD, MYH6, VCL",2.936185949392131e-14,Elsevier_Pathway_Collection
0.95,7,Dilated Cardiomyopathy,"RYR2, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, PLN, SGCA, SGCB, GNA11, LMNA, ANKRD1, DMD, EMD, MAP3K7, MYBPC3, SMAD2, SMAD3, ACTN2, TNNC1, TPM1, IGF1, TNFRSF1A, ACTC1, MYL2, TNNT2, AGTR1, TCAP, MYH6, VCL",3.238845274933567e-14,Elsevier_Pathway_Collection
0.95,9,Medulloblastoma,"RB1, NOTCH2, NOTCH3, CDKN1A, CDKN1B, FOXG1, TWIST1, CXCR4, RBPJ, GLI2, LRP6, SOX2, NEUROD1, CCND2, DVL1, ERBB2, EP300, OTX2, SMAD2, NTRK1, JAG1, SMAD3, CDKN2A, SMAD9, SOX11, IGF1, BMP4, ADAM17, BMP2, REST, MYCN, APC, CTNNB1, TP53, BMPR1A, NEUROG3",8.552808872854399e-14,Elsevier_Pathway_Collection
0.95,10,Pancreatic Ductal Carcinoma,"RB1, CDKN1A, CDKN1B, PTEN, BRCA1, BRCA2, INS, LRP6, DLL4, DVL1, ERBB2, EP300, MAPK1, JAK2, HRAS, JAK1, SMAD2, MAP2K1, CREBBP, TGFB2, MAP2K2, JAG1, SMAD3, CDKN2A, VEGFC, BRAF, IGF1, ARID1A, MLH1, PALB2, MTOR, ADAM17, PIK3CA, APC, CTNNB1, KRAS, SOS1, TP53",1.325477369429235e-13,Elsevier_Pathway_Collection
0.95,12,Proteins Involved in Hypertrophic Cardiomyopathy,"RYR2, GATA6, ATP2A2, TTN, CSRP3, PLN, ANKRD1, MAPK1, HRAS, MYBPC3, ACE, CAV3, ACTN2, MRPS22, TNNC1, TPM2, TPM1, IGF1, MTOR, ACTC1, SCO2, KCNQ1, MYL2, TNNT2, AGTR1, RAF1, MYH6, VCL",1.663797153581667e-13,Elsevier_Pathway_Collection
0.95,11,Ovarian Cancer,"NOTCH3, SMARCB1, CDKN1B, PDGFB, PTEN, BRCA1, BRCA2, PPM1D, ACTB, INS, LRP6, DLL4, DVL1, ERBB2, EP300, MAPK1, JAK2, HRAS, JAK1, SMAD2, NTRK2, MAP2K1, CREBBP, MAP2K2, SMARCC2, JAG1, SMAD3, BDNF, VEGFC, BRAF, IGF1, ARID1A, ARID1B, MTOR, PIK3CA, APC, CTNNB1, KRAS, SOS1, TP53",1.7126221518625615e-13,Elsevier_Pathway_Collection
0.95,13,Melanoma,"RB1, CDKN1A, CDKN1B, TYRP1, ITPR1, PTEN, CXCR4, RBPJ, LRP6, DLL4, NRAS, CDH1, GNA11, AKT3, DVL1, ERBB2, MAPK1, JAK2, JAK1, MAP2K1, CREBBP, MAP2K2, FZD2, JAG1, EDN3, CDKN2A, STAT1, CAV1, PAX3, MITF, BRAF, IGF1, TYR, SOX10, MTOR, ADAM17, KITLG, CTNNB1, RAF1, TP53, EPHA2, FGFR1",3.075419868509865e-13,Elsevier_Pathway_Collection
0.95,14,Proteins Involved in Retinitis Pigmentosa,"CERKL, CRB1, PRCD, GUCA1A, TULP1, CACNA1F, NR2E3, BEST1, RPGR, RIMS1, RDH12, NPHP1, CDH23, CNGA1, PDE6B, PDE6A, SLC19A2, PRKCG, TUB, ABCA4, AVPR2, ROM1, MYO7A, USH2A, DHDDS, RP1L1, GJB2, COL2A1, MFRP, FAM161A, NMNAT1, RBP3, PRPH2, RP2, MAK, PRPF3, PRPF31, TLR3, CLRN1",3.297128112590898e-13,Elsevier_Pathway_Collection
0.95,16,Proteins Involved in Melanoma,"RB1, KDM5B, CDKN1A, CDKN1B, HSPB8, PTEN, CDH1, AKT3, CTLA4, TIMP3, SOX9, RAC1, HRAS, EDN3, DST, MITF, SOX10, FOXP3, SCN8A, PPARG, RAF1, TP53, EPHA2, TYRP1, CXCR4, XPC, INS, NRAS, GNA11, ERBB2, MAPK1, TFAP2A, TGFB2, CDKN2A, KIDINS220, STAT1, IDH1, FN1, VEGFC, BRAF, IGF1, L1CAM, TYR, PALB2, MTOR, BMP4, KITLG, HNRNPK, APC, WT1, CTNNB1, KRAS, CDK13, EZH2, FGFR1",6.525404555723231e-13,Elsevier_Pathway_Collection
0.95,15,Endometrial Cancer,"SMARCB1, PTEN, BRCA1, ACTB, INS, LRP6, CDH1, EPCAM, DVL1, ERBB2, EP300, MAPK1, JAK2, JAK1, MAP2K1, CREBBP, MAP2K2, SMARCC2, CDKN2A, VEGFC, BRAF, IGF1, ARID1A, MLH1, ARID1B, MTOR, MSH6, PIK3CA, APC, MSH3, CTNNB1, KRAS, SOS1, TP53, EZH2",6.892430865262969e-13,Elsevier_Pathway_Collection
0.95,17,Genes with Mutations Associated with Retinitis Pigmentosa,"CERKL, CRB1, PRCD, GUCA1A, TULP1, NR2E3, BEST1, RDH12, CYP4V2, NPHP1, CNGA1, NPHP3, PDE6B, PDE6A, IQCB1, OFD1, ROM1, ABCA4, FAM161A, RBP3, RP2, PRPH2, PRPF3, RDH5, PRPF31",2.3901234049639253e-12,Elsevier_Pathway_Collection
0.95,18,Sarcomere in Cardiomyocyte in Dilated Cardiomyopathy,"MYBPC3, ACTN2, TNNC1, TPM1, ACTG1, TTN, CSRP3, ACTC1, SGCA, SGCB, MYL2, TNNT2, ANKRD1, TCAP, DMD, MYH6, VCL",5.553429800915172e-12,Elsevier_Pathway_Collection
0.95,19,Endometrioid Endometrial Cancer,"SMARCB1, PTEN, BRCA1, ACTB, INS, LRP6, DVL1, ERBB2, EP300, MAPK1, JAK2, JAK1, MAP2K1, CREBBP, MAP2K2, SMARCC2, BRAF, IGF1, ARID1A, MLH1, ARID1B, MTOR, MSH6, PIK3CA, APC, MSH3, CTNNB1, KRAS, SOS1, TP53, EZH2",1.0265101837388291e-11,Elsevier_Pathway_Collection
0.95,20,Breast Cancer,"PTEN, BRCA1, BRCA2, LRP6, DLL4, DVL1, EP300, MAPK1, JAK2, JAK1, BARD1, SMAD2, MAP2K1, CREBBP, MAP2K2, JAG1, SMAD3, VEGFC, MLH1, PALB2, MTOR, MSH6, ADAM17, KITLG, RAD50, RAD51, PIK3CA, APC, MSH3, CTNNB1, RAF1, SOS1, TP53",3.7079399482722454e-11,Elsevier_Pathway_Collection
1.0,1,Proteins Involved in Hearing Loss,"RB1, TPMT, TNC, ESPN, ACTG1, ABHD12, GJA1, SALL1, TECTA, MYO7A, RUNX2, POU3F4, CACNB2, KCNQ1, SCN8A, KCNQ4, COL4A5, DNMT1, KCNE1, PCDH15, CACNA1D, GATA3, LOXHD1, MYO6, NEU1, CDH23, OTOF, MYH14, ATP6V0A4, APOE, NDP, PDZD7, SLC19A2, GRXCR1, JAG1, PNPT1, FZD4, ATP8B1, WFS1, ESRRB, DCDC2, DIAPH1, GJB2, TMIE, GJB1, GIPC3, GJB4, GJB3, PRPH2, TRPV4, TBCE, COL9A3, SLC26A4, FGFR3, FGFR2, SLC26A5, RET, GPSM2, CDKN1B, KCNC1, PTPRQ, ELN, CHD7, SYNE4, OPA1, OPA3, TMC1, ADGRV1, IL17RD, DUSP6, COL2A1, CLDN14, KCNMA1, MYO3A, MYH9, AVP, ATP6V1B1, CLRN1, FOXC1, COL11A1, KCNA1, TMPRSS3, COL11A2, USH1C, HSD17B4, LRP2, COCH, CDC42, MARVELD2, MAPK1, DUOX2, SNCA, CEACAM16, STAT1, EYA4, LHFPL5, ATP2B2, USH2A, POU4F3, USH1G, MYO15A, P2RX2, PMP22, GLA, TJP2",3.4765482706645855e-41,Elsevier_Pathway_Collection
1.0,2,Proteins Involved in Epilepsy,"APP, CTNND2, FMR1, UBE3A, OPHN1, CAPN1, SLC12A6, SCN1B, SCN1A, GAMT, CHRNB2, EPM2A, KCNH2, MEF2C, CASR, CDKL5, DYRK1A, TSC2, TSC1, ANK3, KCNK18, PDYN, GABRG2, SLC9A6, KCNQ1, SCN8A, KCNQ2, KCNQ3, KCNQ5, NHLRC1, ALDH7A1, TP53, CHRNA4, FOXG1, STXBP1, ARX, SLC1A2, CACNA1A, LIAS, PCDH19, CACNA1H, NEUROD1, GRIN2A, KCNV2, PNPO, ST3GAL5, APOE, SCN3A, CPA6, GRIA3, SPTBN2, PRNP, PRRT2, SYT1, BDNF, INSR, GRIN2B, SLC6A8, DLG4, ALB, ALPL, SERPINI1, SCN2A, GABRB3, GABRB2, CNTNAP2, SNAP25, KDM5C, KCNC1, KCNK9, LRRK2, ADK, PTEN, SLC2A1, HSPB1, GPHN, MECP2, RAC1, SCN5A, SPTAN1, POLG, ADGRV1, ATRX, SPTB, SYN1, ZEB2, PLCB4, KCNMA1, EFHC1, MAPT, PLCB1, PAFAH1B1, KCNA1, PNKP, ATP1A3, PRICKLE1, CLCN2, CLN3, SRPX2, MAPK1, SLC25A22, FKTN, LGI1, GABBR2, GABRA1, NTRK2, SLC12A5, KCNJ11, STAT3, MTOR, REST, PLP1, CTNNB1, HCN1",7.714519895322968e-36,Elsevier_Pathway_Collection
1.0,3,Proteins Involved in Retinitis Pigmentosa,"PANK2, GUCA1A, NR2E3, RLBP1, BEST1, RPGR, RIMS1, AIFM1, CA4, CNGA1, CC2D2A, CEP290, EYS, PRKCG, CASR, AVPR2, ROM1, MYO7A, TOPORS, DHDDS, RP1, COL2A1, MFRP, FAM161A, RBP3, RP2, MAK, PRPF3, CDHR1, ADAM9, CNGB3, AIPL1, SNRNP200, TLR3, CLRN1, CNGB1, CERKL, CRB1, GUCY2D, MVK, CABP4, PRCD, PCDH15, USH1C, TULP1, CACNA1F, PRPF8, SPATA7, MC2R, SPAST, RDH12, CBS, NPHP1, CDH23, RHO, NPHP4, PDE6B, PDE6A, PROM1, IMPG2, SLC19A2, TUB, SEMA4A, ABCA4, USH2A, RP1L1, RPGRIP1, GJB2, NMNAT1, PRPH2, IMPDH1, KLHL7, PRPF31",1.177513282159939e-33,Elsevier_Pathway_Collection
1.0,4,Genes with Mutations Associated with Retinitis Pigmentosa,"CERKL, CRB1, GUCY2D, PRCD, GUCA1A, TULP1, NR2E3, PRPF8, RLBP1, SPATA7, BEST1, CLN3, RDH12, CYP4V2, CA4, NPHP1, CNGA1, RHO, NPHP3, PDE6B, PDE6A, PROM1, EYS, IMPG2, IQCB1, OFD1, SEMA4A, ROM1, ABCA4, TOPORS, RPGRIP1, RP1, FAM161A, RBP3, RP2, IMPDH1, PRPH2, PRPF3, KLHL7, SAG, RDH5, PRPF31, SNRNP200, CNGB1",4.165445995569248e-28,Elsevier_Pathway_Collection
1.0,5,Cardiomyocyte Dysfunction,"RYR2, LAMA2, LAMA4, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, SGCD, SGCA, TMEM43, SGCB, LMNA, ANKRD1, DMD, TNNI3, SCN5A, EMD, SGCG, TMPO, MYBPC3, SMAD2, SMAD4, SMAD3, ACTN2, TGFB3, TNNC1, TPM1, TGFBR1, TGFBR2, ACTC1, MYL2, TNNT2, MYL3, GNAS, TCAP, MYH6, VCL, MYH7",9.136471101986126e-26,Elsevier_Pathway_Collection
1.0,6,Pancreatic Ductal Carcinoma,"RB1, CDKN1A, CDKN1B, IRS1, FLT4, PTEN, BRCA1, BRCA2, IGF1R, STK11, CHEK2, AKT1, EP300, JAK2, HRAS, JAK1, MAP2K1, MAP2K2, ARID1A, TGFBR1, TGFBR2, ADAM17, PIK3CA, SOS1, TP53, MET, NOTCH1, LRP5, EGFR, INS, LRP6, DLL4, ERBB3, ERBB4, DVL1, ERBB2, MAPK1, SMAD2, CREBBP, SMAD4, TGFB2, JAG1, SMAD3, TGFB3, CDKN2A, STAT3, IGF2, VEGFC, BRAF, IGF1, MLH1, PALB2, MTOR, SMARCA4, APC, CDK4, CTNNB1, ATM, TCF4, KRAS",4.523891554494168e-24,Elsevier_Pathway_Collection
1.0,7,Proteins Involved in Dilated Cardiomyopathy,"TNC, ATP2A2, LDB3, TAZ, PKD1, NR3C2, GJA1, CSRP3, CASP8, SGCD, AIFM1, OPA1, CDH1, ANKRD1, AKT1, TIMP3, RAC1, SCN5A, EMD, DSP, MYBPC3, MEF2C, TNNC1, TPM1, ABCC9, DICER1, ACTA2, MED23, MYL2, TNNT2, AGTR1, MYH9, RBM20, DSG2, PPARG, TP53, CRYAB, DSC2, VCL, MYH6, TLR3, MYH7, PLEC, NOTCH1, LAMA2, LAMA4, GATA6, NEXN, GATA4, EGFR, INS, TTN, PLN, ERBB4, ERBB2, LMNA, MAPK1, MFN2, DMD, TNNI3, KCNN4, ACE, KCNJ11, NEBL, CAV1, EYA4, STAT3, PTPN11, IGF1, MTOR, ACTC1, GNAS, CTNNB1",5.3179670234272024e-24,Elsevier_Pathway_Collection
1.0,8,Genes with Mutations in Cancer-Associated Sustaining of Proliferative Signaling,"RB1, CDKN1C, RET, CDKN1A, CDKN1B, FLT3, BRCA1, BRCA2, GLI2, IKBKB, CHEK2, AKT3, AKT1, NBN, JAK2, HRAS, JAK3, JAK1, PDGFRB, MAP2K1, TGFBR1, TGFBR2, AR, ZAP70, PIK3CA, KIT, BTK, TP53, MET, EPHA2, DDR2, NOTCH2, NOTCH3, NOTCH1, EGFR, NCSTN, NRAS, ERBB3, ERBB4, ERBB2, PLCG2, STAT5B, CREBBP, SMAD4, SMAD3, CDKN2A, STAT3, BRAF, PTPN11, NFKB2, CDK4, CTNNB1, ATM, KRAS, FGFR3, FGFR2, ATR, FGFR1",1.2055299226738478e-23,Elsevier_Pathway_Collection
1.0,9,Dilated Cardiomyopathy,"RYR2, LAMA2, IRS1, LAMA4, ATP2A2, CACNA1C, ACTG1, IGF1R, TTN, CSRP3, SGCD, PLN, SGCA, SGCB, GNA11, LMNA, ANKRD1, DMD, TNNI3, EMD, MAP3K7, SGCG, TMPO, MYBPC3, SMAD2, SMAD4, SMAD3, ACTN2, TNNC1, TPM1, IGF1, TGFBR1, TGFBR2, TNFRSF1A, NFKBIA, ACTC1, MYL2, TNNT2, MYL3, AGTR1, GNAS, TCAP, MYH6, VCL, MYH7",1.363150680580745e-23,Elsevier_Pathway_Collection
1.0,10,Alcoholic Dilated Cardiomyopathy (Mouse Model),"RYR2, LAMA2, LAMA4, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, PLN, SGCD, SGCA, SGCB, ANKRD1, DMD, TNNI3, SGCG, MYBPC3, ACTN2, TNNC1, TPM1, ACTC1, MYL2, TNNT2, MYL3, GNAS, TCAP, MYH6, VCL, MYH7",1.4719919611070817e-21,Elsevier_Pathway_Collection
1.0,11,Hypertrophic Cardiomyopathy,"RYR2, IRS1, ATP2A2, ACTG1, IGF1R, CSRP3, JPH2, EDNRB, ANKRD1, AKT1, JAK2, JAK1, MYBPC3, MAP2K1, MAP2K2, ACTN2, TNNC1, TPM1, TGFBR1, TGFBR2, TNFRSF1A, ACTA1, MYL2, TNNT2, MYL3, AGTR1, CASQ2, RAF1, MYH6, VCL, MYH7, GATA4, CACNA1C, TTN, PLN, GNA11, MAPK1, DMD, TNNI3, SMAD2, SMAD3, CAV3, STAT1, STAT3, IGF1, MTOR, NFKBIA, ACTC1, TCAP",1.5643279218652935e-21,Elsevier_Pathway_Collection
1.0,13,Ovarian Cancer,"SMARCB1, CDKN1B, IRS1, FLT4, PTEN, BRCA1, BRCA2, ACTB, IGF1R, CHEK2, AKT1, EP300, JAK2, HRAS, JAK1, PDGFRB, MAP2K1, MAP2K2, SMARCC2, ARID1A, ARID1B, TGFBR1, PIK3CA, SOS1, TP53, MET, NOTCH3, PDGFB, LRP5, PPM1D, EGFR, DLL3, INS, LRP6, DLL4, ERBB3, ERBB4, DVL1, ERBB2, MAPK1, SMAD2, NTRK2, CREBBP, SMAD4, JAG1, SMAD3, BDNF, STAT3, IGF2, VEGFC, BRAF, IGF1, MTOR, SMARCA4, APC, CTNNB1, ATM, TCF4, KRAS",1.742160046308085e-20,Elsevier_Pathway_Collection
1.0,12,Proteins with Altered Expression in Cancer-Associated Sustaining of Proliferative Signaling,"RB1, CDKN1C, CDKN1A, CDKN1B, TNFRSF13B, IRS1, BRCA1, BRCA2, IGF1R, GLI2, SHH, FGF8, CHEK2, AKT3, AKT1, ROS1, HRAS, PDGFRB, MAP2K1, IL11RA, WNT5A, TGFBR1, TGFBR2, AR, PIK3CA, KIT, BTK, TP53, MET, EPHA2, DDR2, NOTCH2, NOTCH3, NOTCH1, PDGFB, EGFR, INS, LRP6, EFNB1, NCSTN, NRAS, ERBB3, ERBB4, ERBB2, NTRK1, STAT5B, NTRK2, CREBBP, SMAD4, JAG1, SMAD3, BDNF, CDKN2A, STAT1, STAT3, IGF2, BRAF, PTPN11, IGF1, NFKB2, KITLG, CDK4, CTNNB1, ATM, TCF4, KRAS, FGFR3, FGFR2, ATR, FGFR1",1.8128440597904364e-20,Elsevier_Pathway_Collection
1.0,14,Medulloblastoma,"RB1, CDKN1A, BMPR2, CDKN1B, RBPJ, IGF1R, GLI2, SOX2, SHH, CCND2, SUFU, AKT1, EP300, SOX11, AXIN2, TGFBR1, ADAM17, MYCN, TP53, NOTCH2, NOTCH3, NOTCH1, FOXG1, LRP5, TWIST1, CXCR4, LRP6, NEUROD1, ERBB4, DVL1, ERBB2, OTX2, PROM1, SMAD2, NTRK1, SMAD4, JAG1, SMAD3, CDKN2A, PTCH1, PTCH2, IGF2, SMAD9, IGF1, BMP4, BMP2, REST, APC, CDK4, CTNNB1, BMPR1A, NEUROG3",2.0135987264868137e-20,Elsevier_Pathway_Collection
1.0,15,Proteins Involved in Melanoma,"RB1, RET, APP, KDM5B, CDKN1A, CDKN1B, HSPB8, TNC, PTEN, IGF1R, EDNRB, CDH3, CASP8, CDH1, AKT3, AKT1, CTLA4, TIMP3, SOX9, RAC1, CTSD, HRAS, EDN3, DST, WNT5A, MITF, SOX10, FOXP3, VCAN, SCN8A, KIT, PPARG, ROR2, RAF1, TP53, MET, EPHA2, NOTCH1, TYRP1, CXCR4, XPC, EGFR, INS, TRPM1, NRAS, TERT, ERBB3, ADAMTS18, GNA11, ERBB2, MAPK1, TFAP2A, TGFB2, CDKN2A, KIDINS220, STAT1, TGFB3, IDH1, STAT3, FN1, VEGFC, BRAF, IGF1, L1CAM, TYR, PALB2, NFKB1, MTOR, TBX3, SMARCA4, BMP4, CYLD, KITLG, HNRNPK, APC, WT1, CDK4, CTNNB1, KRAS, CDK13, EZH2, FGFR1",3.052477697882677e-19,Elsevier_Pathway_Collection
1.0,16,Sarcomere in Cardiomyocyte in Dilated Cardiomyopathy,"MYBPC3, LAMA2, ACTN2, LAMA4, TNNC1, TPM1, ACTG1, TTN, CSRP3, SGCD, ACTC1, SGCA, SGCB, MYL2, TNNT2, MYL3, ANKRD1, TCAP, DMD, TNNI3, SGCG, MYH6, VCL, MYH7",5.154988699587938e-19,Elsevier_Pathway_Collection
1.0,17,Melanoma,"RB1, CDKN1A, CDKN1B, IRS1, PTEN, LAMC2, RBPJ, IGF1R, EDNRB, CDH1, AKT3, AKT1, JAK2, JAK1, MAP2K1, MAP2K2, EDN3, WNT5A, PAX3, MITF, SOX10, ADAM17, KIT, ROR2, RAF1, PLCB1, TP53, MET, EPHA2, TYRP1, ITPR1, CXCR4, EGFR, LRP6, TRPM1, DLL4, NRAS, ERBB4, GNA11, DVL1, ERBB2, MAPK1, CREBBP, FZD2, JAG1, CDKN2A, STAT1, CAV1, STAT3, BRAF, IGF1, TYR, MTOR, TBX3, KITLG, CDK4, GNAS, CTNNB1, TCF4, FGFR1",1.83754295756759e-18,Elsevier_Pathway_Collection
1.0,18,Endometrial Cancer,"SMARCB1, IRS1, FLT4, PTEN, BRCA1, ACTB, IGF1R, CDH1, AKT1, EP300, JAK2, JAK1, MAP2K1, MAP2K2, SMARCC2, ARID1A, ARID1B, MSH6, MSH2, PIK3CA, MSH3, SOS1, TP53, LRP5, EGFR, INS, LRP6, ERBB3, EPCAM, ERBB4, DVL1, ERBB2, MAPK1, CREBBP, CDKN2A, STAT3, IGF2, VEGFC, BRAF, IGF1, MLH1, MTOR, SMARCA4, APC, CDK4, CTNNB1, TCF4, KRAS, FGFR2, EZH2",2.6739021766358527e-18,Elsevier_Pathway_Collection
1.0,19,Proteins Involved in Hypertrophic Cardiomyopathy,"RYR2, COX15, GATA6, ATP2A2, PRKAG2, GATA4, EGFR, TTN, CSRP3, PLN, ANKRD1, AKT1, MAPK1, TNNI3, HRAS, MYBPC3, ACE, CAV3, ACTN2, MRPS22, TNNC1, TPM2, TPM1, IGF1, MTOR, ACTA2, ACTC1, SCO2, KCNQ1, MYL2, TNNT2, MYL3, AGTR1, RAF1, FXN, MYH6, VCL, MYH7",5.354418143698732e-18,Elsevier_Pathway_Collection
1.0,20,Sarcomere Disorganization and Intracellular Calcium Overload,"RYR2, ATP2A2, CACNA1C, ACTG1, TTN, CSRP3, JPH2, PLN, ANKRD1, DMD, TNNI3, MYBPC3, CAV3, ACTN2, TNNC1, TPM1, ACTC1, MYL2, TNNT2, MYL3, CASQ2, TCAP, MYH6, VCL, MYH7",1.442254671839785e-17,Elsevier_Pathway_Collection
