AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.95,1,Pathways in cancer,"RB1, FGF8, CCND2, FGF9, CDH1, AKT3, EP300, PRKCG, MAP2K1, MAP2K2, TPM3, MITF, MSH6, AR, COL4A2, MSH3, COL4A1, COL4A3, AGTR1, COL4A5, RAF1, TP53, NOTCH2, CSF1R, NOTCH3, TERC, PDGFB, PIK3R2, RASGRP2, DVL1, ABL1, SMAD2, WNT10B, CREBBP, WNT10A, TGFB2, FZD2, JAG1, SMAD3, FZD4, FN1, BRAF, IGF1, ESR2, NFKB2, BMP4, BMP2, GNB1, CALM3, CALM1, CALM2, FGFR1, CDKN1A, CDKN1B, LAMC3, PTEN, SLC2A1, BRCA2, GLI2, MECOM, RAC1, POLK, JAK2, JAK3, HRAS, JAK1, PLEKHG5, PLCB4, PIK3CA, PPARG, SOS1, SOS2, CAMK2B, CEBPA, FH, LAMA3, CAMK2A, CXCR4, CBL, ADCY5, LRP6, CDC42, DLL4, NRAS, GNA11, ERBB2, MAPK1, IL12RB1, NTRK1, STAT1, CDKN2A, VEGFC, MLH1, MTOR, EPOR, KITLG, RAD51, APC, CTNNB1, FAS, KRAS",2.7241737381012182e-17,KEGG_2019_Human
0.95,2,Cholesterol metabolism,"SCARB1, CETP, LRPAP1, PCSK9, LCAT, LPL, LRP2, ABCB11, CYP7A1, LIPC, LIPG, APOE, LDLRAP1, APOB, LDLR, ABCA1, ABCG8, ABCG5, APOA1, CYP27A1, NPC1, NPC2, APOC2, ANGPTL3, LPA",7.578865954933588e-14,KEGG_2019_Human
0.95,3,Human papillomavirus infection,"RB1, CDKN1A, CDKN1B, LAMC3, ITGB4, PTEN, UBE3A, CHD4, RBPJ, COMP, TBK1, CCND2, PPP2R1A, AKT3, EP300, ITGB6, HRAS, JAK1, MAP2K1, MAP2K2, ATP6AP1, VWF, TSC2, PPP2R5D, TUBG1, TNFRSF1A, COL2A1, COL4A2, PIK3CA, COL4A1, COL4A3, ATP6V1B2, COL4A5, RAF1, SOS1, TP53, SOS2, TLR3, ATP6V1B1, NOTCH2, NOTCH3, LAMA3, PIK3R2, PSEN1, CDC42, NRAS, DVL1, ATP6V0A2, MAPK1, BCAP31, WNT10B, CREBBP, WNT10A, FZD2, JAG1, FZD4, STAT1, FN1, MTOR, COL1A1, DLG3, APC, CTNNB1, FAS, COL9A3, KRAS, COL9A2",6.73787501745264e-13,KEGG_2019_Human
0.95,4,Focal adhesion,"LAMC3, ITGB4, PTEN, ACTB, MYLK, ACTG1, PPP1CB, COMP, CCND2, AKT3, RAC1, ITGB6, HRAS, PRKCG, MAP2K1, VWF, ACTN1, COL2A1, COL4A2, PIK3CA, COL4A1, MYL2, COL4A3, COL4A5, RAF1, SOS1, SOS2, VCL, LAMA3, PDGFB, PIK3R2, CDC42, ERBB2, FLNA, MAPK1, FLNB, FLNC, PAK3, CAV3, CAV1, FN1, VEGFC, BRAF, IGF1, COL1A1, DIAPH1, CTNNB1, COL9A3, COL9A2",1.0308086041087999e-12,KEGG_2019_Human
0.95,7,Breast cancer,"RB1, NOTCH2, NOTCH3, CDKN1A, PTEN, PIK3R2, BRCA1, BRCA2, LRP6, DLL4, NRAS, FGF8, FGF9, AKT3, DVL1, ERBB2, MAPK1, POLK, HRAS, WNT10B, MAP2K1, WNT10A, MAP2K2, FZD2, JAG1, FZD4, BRAF, IGF1, ESR2, MTOR, NFKB2, PIK3CA, APC, CTNNB1, KRAS, RAF1, SOS1, TP53, SOS2, FGFR1",4.668674085658446e-12,KEGG_2019_Human
0.95,6,Glioma,"RB1, CAMK2B, CDKN1A, CAMK2A, PTEN, PDGFB, PIK3R2, NRAS, AKT3, MAPK1, POLK, HRAS, PRKCG, MAP2K1, MAP2K2, CDKN2A, BRAF, IGF1, MTOR, PIK3CA, CALM3, KRAS, RAF1, SOS1, CALM1, SOS2, TP53, CALM2",4.706135989414312e-12,KEGG_2019_Human
0.95,8,Thyroid hormone signaling pathway,"NOTCH2, NOTCH3, HDAC3, THRA, SLC2A1, ATP2A2, ATP1A3, PIK3R2, ACTB, ACTG1, MED12, NRAS, PLN, SIN3A, AKT3, EP300, MAPK1, SLC16A2, HRAS, PRKCG, MAP2K1, CREBBP, MAP2K2, STAT1, TSC2, MTOR, BMP4, PLCB4, PIK3CA, CTNNB1, KRAS, RAF1, TP53, MYH6, PLCD1",4.947120450330546e-12,KEGG_2019_Human
0.95,5,Proteoglycans in cancer,"CAMK2B, CDKN1A, CAMK2A, ITPR1, TWIST1, PIK3R2, CBL, ACTB, ACTG1, PPP1CB, CDC42, NRAS, AKT3, ERBB2, TIMP3, FLNA, MAPK1, FLNB, RAC1, FLNC, HRAS, PRKCG, SMAD2, WNT10B, WNT10A, MAP2K1, TGFB2, FZD2, MAP2K2, CAV3, FZD4, CAV1, FN1, ANK2, BRAF, PTPN11, IGF1, HSPG2, MTOR, PIK3CA, CTNNB1, FAS, KRAS, RAF1, SOS1, TP53, SOS2, FGFR1",5.347512266118224e-12,KEGG_2019_Human
0.95,11,Hepatocellular carcinoma,"RB1, CDKN1A, SMARCB1, TERC, PTEN, PIK3R2, ACTB, ACTG1, LRP6, NRAS, AKT3, DVL1, MAPK1, POLK, ARID2, HRAS, PRKCG, SMAD2, SMARCE1, WNT10B, MAP2K1, TGFB2, WNT10A, MAP2K2, SMARCC2, SMAD3, FZD2, FZD4, CDKN2A, BRAF, ARID1A, SMARCA2, ARID1B, MTOR, PIK3CA, APC, CTNNB1, KRAS, RAF1, SOS1, TP53, SOS2",1.6681901725067844e-11,KEGG_2019_Human
0.95,10,Dilated cardiomyopathy (DCM),"RYR2, ITGB4, ATP2A2, CACNA1C, CACNA1F, ACTB, ACTG1, ADCY5, TTN, PLN, SGCA, SGCB, LMNA, DMD, ITGB6, CACNA1S, EMD, MYBPC3, TGFB2, TPM3, TPM2, TNNC1, TPM1, IGF1, CACNB2, DES, ACTC1, MYL2, TNNT2, MYH6",1.6687373510704882e-11,KEGG_2019_Human
0.95,9,Hypertrophic cardiomyopathy (HCM),"RYR2, ITGB4, ATP2A2, CACNA1C, CACNA1F, ACTB, ACTG1, TTN, SGCA, SGCB, LMNA, DMD, ITGB6, CACNA1S, EMD, MYBPC3, TGFB2, ACE, TPM3, TPM2, TNNC1, TPM1, IGF1, CACNB2, DES, ACTC1, MYL2, TNNT2, MYH6",1.670419142713655e-11,KEGG_2019_Human
0.95,12,Signaling pathways regulating pluripotency of stem cells,"PIK3R2, SOX2, NRAS, ZIC3, AKT3, DVL1, HESX1, MAPK1, JAK2, HRAS, JAK3, JAK1, ACVR1, SMAD2, WNT10B, MAP2K1, WNT10A, ZFHX3, MAP2K2, SMAD3, FZD2, FZD4, ESRRB, SMAD9, PAX6, HNF1A, IGF1, BMP4, REST, PIK3CA, APC, KAT6A, CTNNB1, KRAS, RAF1, FGFR1, BMPR1A",4.723211126658117e-11,KEGG_2019_Human
0.95,13,Prostate cancer,"RB1, CDKN1A, CDKN1B, PDGFB, PTEN, PIK3R2, INS, NRAS, AKT3, ERBB2, EP300, MAPK1, HRAS, MAP2K1, CREBBP, MAP2K2, SRD5A2, BRAF, IGF1, MTOR, AR, ZEB1, PIK3CA, CTNNB1, KRAS, RAF1, SOS1, TP53, SOS2, FGFR1",8.319928378164944e-11,KEGG_2019_Human
0.95,14,Renal cell carcinoma,"CDKN1A, FH, SLC2A1, PDGFB, PIK3R2, CDC42, FLCN, NRAS, AKT3, EP300, MAPK1, RAC1, PAK3, HRAS, MAP2K1, TGFB2, CREBBP, MAP2K2, PTPN11, BRAF, PIK3CA, KRAS, RAF1, SOS1, SOS2",9.328636284442931e-11,KEGG_2019_Human
0.95,15,Neurotrophin signaling pathway,"CAMK2B, CAMK2A, PSEN2, PIK3R2, PSEN1, CDC42, RPS6KA3, NRAS, AKT3, ABL1, MAPK1, RAC1, HRAS, NTRK1, NTRK2, MAP2K1, MAP2K2, MAP3K1, BDNF, KIDINS220, BRAF, IRAK3, PTPN11, IRAK4, PIK3CA, CALM3, KRAS, RAF1, CALM1, SOS1, TP53, CALM2, SOS2",1.7513620672829476e-10,KEGG_2019_Human
0.95,16,Cushing syndrome,"RB1, CAMK2B, SCARB1, KMT2D, CDKN1A, FH, CDKN1B, KMT2A, CAMK2A, ITPR1, CACNA1C, CACNA1F, CACNA1H, CACNA1G, ADCY5, PDE11A, GNA11, DVL1, MAPK1, CACNA1S, LDLR, MEN1, WNT10B, MAP2K1, WNT10A, MAP2K2, FZD2, FZD4, CDKN2A, AIP, BRAF, PLCB4, ARMC5, APC, CYP21A2, CYP11B1, AGTR1, CTNNB1",2.7286302684336244e-10,KEGG_2019_Human
0.95,17,Lysosome,"HEXB, CLTC, GBA, LITAF, SGSH, MFSD8, GNPTAB, NAGLU, CTSK, SMPD1, LAMP2, NEU1, ATP6V0A2, SLC17A5, IDS, CTSF, AGA, GUSB, ARSB, CTSA, MANBA, ATP6AP1, FUCA1, GAA, NAGA, AP3B1, AP4B1, GALNS, GALC, NPC1, NPC2, MAN2B1, GLA",4.1379572996091723e-10,KEGG_2019_Human
0.95,18,Endometrial cancer,"CDKN1A, MAP2K1, MAP2K2, PTEN, PIK3R2, BRAF, MLH1, NRAS, PIK3CA, APC, CDH1, AKT3, ERBB2, MAPK1, CTNNB1, KRAS, POLK, RAF1, SOS1, HRAS, SOS2, TP53",4.875192056508883e-10,KEGG_2019_Human
0.95,19,Chronic myeloid leukemia,"RB1, CDKN1A, CDKN1B, PIK3R2, CBL, NRAS, MECOM, AKT3, ABL1, MAPK1, POLK, HRAS, MAP2K1, TGFB2, MAP2K2, SMAD3, CDKN2A, PTPN11, BRAF, PIK3CA, KRAS, RAF1, SOS1, SOS2, TP53",7.933342694032963e-10,KEGG_2019_Human
0.95,20,Central carbon metabolism in cancer,"NTRK1, G6PD, MAP2K1, MAP2K2, PDHA1, IDH1, PGAM2, SLC2A1, PTEN, PIK3R2, GCK, MTOR, NRAS, PIK3CA, SCO2, AKT3, ERBB2, MAPK1, KRAS, RAF1, HRAS, TP53, FGFR1",8.230360054469552e-10,KEGG_2019_Human
1.0,1,Pathways in cancer,"RB1, CSF3R, IGF1R, FGF8, EDNRB, CCND2, FGF9, CDH1, AKT3, AKT1, EP300, PRKCG, PDGFRB, MAP2K1, MAP2K2, TPM3, WNT5A, MITF, RUNX1, MSH6, AR, MSH2, COL4A2, MSH3, COL4A1, COL4A4, COL4A3, AGTR1, COL4A5, RAF1, TP53, NOTCH2, CSF1R, NOTCH3, NOTCH1, TERC, MAX, PDGFB, PIK3R2, RASGRP2, TERT, DVL1, PLCG2, ABL1, DVL3, SMAD2, WNT10B, STAT5B, CREBBP, WNT10A, TGFB2, SMAD4, FZD2, JAG1, SMAD3, JUP, FZD4, TGFB3, PTCH1, PTCH2, FN1, IGF2, BRAF, IGF1, NFKB1, ESR2, NFKB2, NFKBIA, BMP4, BMP2, CDK4, GNB1, GNAS, CALM3, CALM1, CALM2, FGFR3, FGFR2, FGFR1, RET, CDKN1A, CDKN1B, FLT3, LAMC3, FLT4, PTEN, SLC2A1, PIK3CD, LAMC2, BRCA2, GLI3, GLI2, IKBKB, SHH, CASP8, MECOM, SUFU, RAC1, POLK, JAK2, JAK3, HRAS, JAK1, DCC, PLEKHG5, AXIN2, KIF7, TGFBR1, TGFBR2, PLCB4, PAX8, PIK3CA, KIT, PPARG, PLCB1, SOS1, SOS2, MET, CAMK2B, CEBPA, FH, LAMA2, LAMA1, LAMA4, LAMA3, CAMK2A, LRP5, GNAI3, CXCR4, CBL, EGFR, ADCY5, LRP6, DLL3, CDC42, DLL4, NRAS, GNA11, ERBB2, CTNNA1, MAPK1, VHL, IL12RB1, NTRK1, LAMB3, STAT1, CDKN2A, LAMB2, STAT3, VEGFC, LAMB1, MLH1, MTOR, EPOR, KITLG, RAD51, APC, CTNNB1, FAS, KRAS",3.0946165275203496e-30,KEGG_2019_Human
1.0,2,Human papillomavirus infection,"RB1, TNC, UBE3A, RBPJ, COMP, TBK1, CCND2, PPP2R1A, AKT3, AKT1, EP300, PDGFRB, MAP2K1, MAP2K2, WNT5A, TSC2, TSC1, COL4A2, COL4A1, COL4A4, COL4A3, COL4A5, RAF1, TP53, NOTCH2, NOTCH3, NOTCH1, PIK3R2, PSEN1, TERT, DVL1, ATP6V0A2, DVL3, ATP6V0A4, WNT10B, CREBBP, WNT10A, FZD2, JAG1, FZD4, FN1, NFKB1, COL1A1, COL1A2, DLG3, CDK4, COL9A1, GNAS, COL9A3, ATM, COL9A2, ATR, CDKN1A, CDKN1B, LAMC3, ITGB4, PTEN, PIK3CD, LAMC2, CHD4, TCIRG1, IKBKB, CASP8, ITGB6, HRAS, JAK1, ATP6AP1, VWF, PPP2R5D, TYK2, AXIN2, TUBG1, TNFRSF1A, COL2A1, PIK3CA, COL6A2, COL6A1, ATP6V1B2, COL6A3, ITGA7, SOS1, SOS2, TLR3, ATP6V1B1, TNXB, LAMA2, LAMA1, LAMA4, LAMA3, EGFR, CDC42, NRAS, RELN, MAPK1, BCAP31, LAMB3, STAT1, LAMB2, LAMB1, MTOR, APC, CTNNB1, FAS, KRAS",5.0557047827658746e-21,KEGG_2019_Human
1.0,3,Focal adhesion,"LAMC3, ITGB4, FLT4, TNC, PTEN, PIK3CD, LAMC2, ACTB, MYLK, ACTG1, IGF1R, PPP1CB, COMP, CCND2, AKT3, AKT1, RAC1, ITGB6, HRAS, PRKCG, PDGFRB, MAP2K1, VWF, ACTN1, ACTN4, COL2A1, COL4A2, PIK3CA, COL4A1, MYL2, COL4A4, COL6A2, COL4A3, COL6A1, COL4A5, COL6A3, ITGA7, RAF1, SOS1, SOS2, MET, VCL, TNXB, LAMA2, LAMA1, LAMA4, LAMA3, PDGFB, PIK3R2, EGFR, CDC42, RELN, ERBB2, FLNA, MAPK1, FLNB, FLNC, PAK3, CAV3, LAMB3, LAMB2, CAV1, FN1, VEGFC, BRAF, LAMB1, IGF1, COL1A1, DIAPH1, COL1A2, COL9A1, CTNNB1, COL9A3, COL9A2",1.4051698186703672e-19,KEGG_2019_Human
1.0,4,Lysosome,"HEXB, CLTC, HEXA, AP4E1, TCIRG1, LIPA, LITAF, SGSH, MFSD8, AP4M1, GNPTAB, NAGLU, CTSK, SMPD1, LAMP2, IDS, CTSF, GUSB, CTSD, CTSC, ARSA, HGSNAT, MANBA, ATP6AP1, GAA, AP3B1, NPC1, NPC2, IDUA, GBA, GNS, CLN5, CLN3, PSAP, NEU1, ATP6V0A2, SLC17A5, ATP6V0A4, AP4S1, AGA, ARSB, CTSA, FUCA1, CTNS, NAGA, MCOLN1, AP4B1, GALNS, GALC, GNPTG, GLB1, PPT1, TPP1, MAN2B1, GLA",6.645480276953207e-19,KEGG_2019_Human
1.0,5,PI3K-Akt signaling pathway,"CSF3R, IRS1, TNC, IGF1R, COMP, STK11, CCND2, FGF8, FGF9, PPP2R1A, AKT3, AKT1, PDGFRB, MAP2K1, G6PC, MAP2K2, TSC2, TSC1, COL4A2, COL4A1, COL4A4, COL4A3, COL4A5, RAF1, TP53, EPHA2, CSF1R, PDGFB, PIK3R2, PCK1, BDNF, INSR, IGF2, FN1, IGF1, NFKB1, COL1A1, COL1A2, CDK4, GNB1, COL9A1, COL9A3, COL9A2, FGFR3, FGFR2, FGFR1, CDKN1A, CDKN1B, LAMC3, FLT3, ITGB4, FLT4, PTEN, PIK3CD, LAMC2, BRCA1, GYS2, IKBKB, GHR, GYS1, RAC1, ITGB6, JAK2, HRAS, JAK3, YWHAG, JAK1, VWF, PPP2R5D, OSMR, COL2A1, PIK3CA, COL6A2, KIT, COL6A1, COL6A3, ITGA7, SOS1, SOS2, MET, TNXB, LAMA2, LAMA1, LAMA4, LAMA3, EGFR, INS, NRAS, RELN, ERBB3, ERBB4, ERBB2, MAPK1, NTRK1, NTRK2, LAMB3, LAMB2, VEGFC, LAMB1, MTOR, EPOR, KITLG, KRAS, TEK",7.608012073432611e-19,KEGG_2019_Human
1.0,6,Central carbon metabolism in cancer,"RET, FLT3, SLC2A1, PTEN, SLC2A2, PIK3CD, PIK3R2, PDHB, EGFR, HK1, NRAS, AKT3, ERBB2, AKT1, MAPK1, HRAS, PDGFRB, NTRK1, G6PD, MAP2K1, MAP2K2, PDHA1, IDH1, PGAM2, GCK, MTOR, PIK3CA, SCO2, KIT, KRAS, RAF1, TP53, MET, PFKM, FGFR3, FGFR2, FGFR1",3.2869897562954254e-17,KEGG_2019_Human
1.0,7,Hypertrophic cardiomyopathy (HCM),"RYR2, LAMA2, ITGB4, PRKAG2, ATP2A2, CACNA1D, CACNA1C, CACNA1F, ACTB, ACTG1, TTN, SGCD, SGCA, SGCB, LMNA, TNNI3, DMD, ITGB6, CACNA1S, EMD, SGCG, MYBPC3, TGFB2, ACE, TPM3, TGFB3, TPM2, CACNA2D1, TNNC1, TPM1, CACNA2D4, IGF1, CACNB2, DES, ACTC1, MYL2, TNNT2, MYL3, ITGA7, MYH6, MYH7",1.115325624412517e-15,KEGG_2019_Human
1.0,9,Hepatocellular carcinoma,"RB1, CDKN1A, SMARCB1, PTEN, PIK3CD, ACTB, ACTG1, IGF1R, AKT3, AKT1, POLK, ARID2, HRAS, PRKCG, MAP2K1, MAP2K2, SMARCC2, WNT5A, AXIN2, ARID1A, ARID1B, TGFBR1, TGFBR2, PIK3CA, RAF1, SOS1, TP53, SOS2, MET, TERC, LRP5, PIK3R2, EGFR, LRP6, NRAS, TERT, DVL1, PLCG2, DVL3, MAPK1, SMAD2, SMARCE1, WNT10B, TGFB2, WNT10A, SMAD4, SMAD3, FZD2, TGFB3, FZD4, CDKN2A, IGF2, BRAF, SMARCA2, MTOR, SMARCA4, APC, CDK4, CTNNB1, KRAS",2.913181728595745e-15,KEGG_2019_Human
1.0,8,Dilated cardiomyopathy (DCM),"RYR2, LAMA2, ITGB4, ATP2A2, CACNA1D, CACNA1C, CACNA1F, ACTB, ACTG1, ADCY5, TTN, SGCD, PLN, SGCA, SGCB, LMNA, TNNI3, DMD, ITGB6, CACNA1S, EMD, SGCG, MYBPC3, TGFB2, TPM3, TGFB3, TPM2, CACNA2D1, TNNC1, TPM1, CACNA2D4, IGF1, CACNB2, DES, ACTC1, MYL2, TNNT2, MYL3, GNAS, ITGA7, MYH6, MYH7",3.053436683390342e-15,KEGG_2019_Human
1.0,10,Cholesterol metabolism,"SCARB1, CETP, LRPAP1, PCSK9, LCAT, LPL, LRP2, ABCB11, LIPA, CYP7A1, LIPC, LIPG, CD36, APOE, LDLRAP1, APOB, LDLR, ABCA1, MYLIP, ABCG8, ABCG5, APOA1, APOC3, CYP27A1, NPC1, STAR, NPC2, APOC2, ANGPTL3, LPA",5.429814267352286e-15,KEGG_2019_Human
1.0,11,Proteoglycans in cancer,"CDKN1A, IHH, PIK3CD, ACTB, ACTG1, IGF1R, PPP1CB, SHH, AKT3, AKT1, PLCE1, TIMP3, RAC1, HRAS, PRKCG, MAP2K1, MAP2K2, WNT5A, ANK2, ANK3, ANK1, HSPG2, PIK3CA, RAF1, SOS1, TP53, SOS2, MET, CAMK2B, CAMK2A, ITPR1, TWIST1, PIK3R2, CBL, EGFR, CDC42, NRAS, ERBB3, ERBB4, ERBB2, PLCG2, GPC3, FLNA, MAPK1, FLNB, FLNC, SMAD2, WNT10B, WNT10A, TGFB2, FZD2, CAV3, FZD4, PTCH1, CAV1, STAT3, IGF2, FN1, BRAF, PTPN11, IGF1, MTOR, CTNNB1, FAS, KRAS, FGFR1",9.219793407061433e-15,KEGG_2019_Human
1.0,12,MAPK signaling pathway,"FLT3, FLT4, HSPB1, IGF1R, IKBKB, RPS6KA3, PPP3CA, FGF8, MECOM, FGF9, AKT3, AKT1, RAC1, HRAS, MAP3K7, PRKCG, PDGFRB, MEF2C, MAP2K1, MAP2K2, CACNA2D1, CACNA2D4, IRAK4, MAPK8IP3, DUSP6, TGFBR1, TNFRSF1A, TGFBR2, CACNB2, RASA1, KIT, MAPT, RAF1, SOS1, TP53, SOS2, MET, EPHA2, CSF1R, MAX, PDGFB, CACNA1B, CACNA1A, CACNA1D, CACNA1C, RASGRP2, CACNA1F, CACNA1E, EGFR, CACNA1H, CACNA1G, INS, CDC42, NRAS, ERBB3, ERBB4, ERBB2, FLNA, MAPK1, FLNB, FLNC, CACNA1S, NTRK1, NTRK2, TGFB2, MAP3K1, TGFB3, BDNF, INSR, IGF2, VEGFC, BRAF, IGF1, NFKB1, NFKB2, KITLG, NF1, FAS, TAB2, KRAS, TEK, FGFR3, FGFR2, FGFR1",1.2851214973102128e-14,KEGG_2019_Human
1.0,13,Chronic myeloid leukemia,"RB1, CDKN1A, CDKN1B, PIK3CD, PIK3R2, CBL, IKBKB, NRAS, MECOM, AKT3, ABL1, AKT1, MAPK1, POLK, HRAS, STAT5B, MAP2K1, TGFB2, SMAD4, MAP2K2, SMAD3, TGFB3, CDKN2A, PTPN11, BRAF, TGFBR1, NFKB1, RUNX1, TGFBR2, NFKBIA, PIK3CA, CDK4, KRAS, RAF1, SOS1, SOS2, TP53",1.462241231909346e-14,KEGG_2019_Human
1.0,14,AGE-RAGE signaling pathway in diabetic complications,"CDKN1B, PIK3CD, PIK3R2, CDC42, NRAS, AKT3, PLCG2, AKT1, PLCE1, MAPK1, RAC1, JAK2, HRAS, SMAD2, STAT5B, TGFB2, SMAD4, SMAD3, TGFB3, STAT1, STAT3, FN1, CYBB, VEGFC, NFKB1, TGFBR1, TGFBR2, COL1A1, DIAPH1, COL3A1, COL1A2, PLCB4, COL4A2, PIK3CA, COL4A1, CDK4, COL4A4, COL4A3, AGTR1, COL4A5, KRAS, PLCB1, PLCD1",1.863267618747055e-14,KEGG_2019_Human
1.0,15,Pancreatic cancer,"RB1, CDKN1A, PIK3CD, PIK3R2, BRCA2, EGFR, IKBKB, CDC42, AKT3, ERBB2, AKT1, MAPK1, POLK, RAC1, JAK1, SMAD2, MAP2K1, TGFB2, SMAD4, SMAD3, TGFB3, STAT1, CDKN2A, STAT3, BRAF, TGFBR1, NFKB1, MTOR, TGFBR2, RAD51, PIK3CA, CDK4, KRAS, RAF1, TP53, ARHGEF6",5.527543899777599e-14,KEGG_2019_Human
1.0,16,Breast cancer,"RB1, CDKN1A, FLT4, PTEN, PIK3CD, BRCA1, BRCA2, IGF1R, FGF8, FGF9, AKT3, AKT1, POLK, HRAS, MAP2K1, MAP2K2, WNT5A, AXIN2, PIK3CA, KIT, RAF1, SOS1, TP53, SOS2, NOTCH2, NOTCH3, NOTCH1, LRP5, PIK3R2, EGFR, LRP6, DLL3, DLL4, NRAS, DVL1, ERBB2, DVL3, MAPK1, WNT10B, WNT10A, FZD2, JAG1, FZD4, BRAF, IGF1, ESR2, MTOR, NFKB2, APC, CDK4, CTNNB1, KRAS, FGFR1",6.452683776630053e-14,KEGG_2019_Human
1.0,17,Gastric cancer,"RB1, CDKN1A, CDKN1B, PIK3CD, SHH, FGF8, FGF9, CDH1, AKT3, AKT1, POLK, HRAS, MAP2K1, MAP2K2, WNT5A, AXIN2, TGFBR1, TGFBR2, PIK3CA, RAF1, SOS1, TP53, SOS2, MET, TERC, LRP5, PIK3R2, EGFR, LRP6, NRAS, TERT, DVL1, ERBB2, CTNNA1, DVL3, MAPK1, SMAD2, WNT10B, TGFB2, WNT10A, SMAD4, SMAD3, FZD2, JUP, TGFB3, FZD4, BRAF, MLH1, MTOR, APC, CTNNB1, KRAS, FGFR2",1.1658189219634042e-13,KEGG_2019_Human
1.0,18,Thyroid hormone signaling pathway,"NOTCH2, NOTCH3, NOTCH1, HDAC3, THRA, SLC2A1, PIK3CD, ATP2A2, ATP1A3, GATA4, PIK3R2, ATP1A2, ACTB, ACTG1, MED17, MED12, NRAS, PLN, SIN3A, AKT3, PLCG2, AKT1, PLCE1, EP300, MAPK1, SLC16A2, HRAS, PRKCG, MAP2K1, CREBBP, MAP2K2, STAT1, TSC2, MTOR, MED13L, BMP4, PLCB4, PIK3CA, CTNNB1, KRAS, RAF1, PLCB1, TP53, MYH6, PLCD1",3.1313920904811287e-13,KEGG_2019_Human
1.0,19,Glioma,"RB1, CAMK2B, CDKN1A, CAMK2A, PTEN, PDGFB, PIK3CD, PIK3R2, EGFR, IGF1R, NRAS, AKT3, PLCG2, AKT1, MAPK1, POLK, HRAS, PDGFRB, PRKCG, MAP2K1, MAP2K2, CDKN2A, BRAF, IGF1, MTOR, PIK3CA, CDK4, CALM3, KRAS, RAF1, SOS1, CALM1, SOS2, TP53, CALM2",3.1363432000073886e-13,KEGG_2019_Human
1.0,20,Signaling pathways regulating pluripotency of stem cells,"BMPR2, PIK3CD, IGF1R, SOX2, ZIC3, AKT3, AKT1, JAK2, HRAS, JAK3, JAK1, ACVR1, MAP2K1, MAP2K2, WNT5A, PAX6, HNF1A, AXIN2, PIK3CA, KAT6A, RAF1, PIK3R2, NRAS, DVL1, HESX1, DVL3, MAPK1, SMAD2, WNT10B, WNT10A, SMAD4, ZFHX3, SMAD3, FZD2, FZD4, ESRRB, STAT3, SMAD9, IGF1, TBX3, BMP4, REST, APC, CTNNB1, KRAS, TCF3, FGFR3, FGFR2, FGFR1, BMPR1A",3.454689900024802e-13,KEGG_2019_Human
