AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.95,5,Fetalliver,"ABCA1, FGA, SERPINA1, GFM2, ARG1, CFI, ACSL4, ABCA13, CP, GYS2, GLUD1, C5, LIPC, COL2A1, F9, PAH, EHHADH, LEPR, ANGPTL3, APOB, OTC",0.004267473280127122,Human_Gene_Atlas
0.95,6,Fetalbrain,"TRIO, MYT1L, FOXG1, SATB2, NEDD4L, PIK3R2, PCDH19, SOBP, ROBO1, CDC42, TUBA1A, AKT3, HIVEP2, SCN3A, CLASP1, LGI1, MEF2C, NLGN4X, BCL11A, KIDINS220, TUBB, ATRX, NR2F1, CASK, SOX11, ANK2, L1CAM, MN1, ZEB2, TUBB2B, TUBB2A, MYCN, KIF2A, NBEA, DLG3, APC, DCX, DCHS1, FAT4, ZMYND11, SHANK2",0.004618300032717585,Human_Gene_Atlas
0.95,10,BronchialEpithelialCells,"COL17A1, CDKN1A, ITGB4, LAMA3, ADK, TREM2, PTS, BICD2, PTHLH, FARS2, CYP27B1, PORCN, PLS3, RTTN, FLNB, ITGB6, LDLR, SEC23B, TP63, JAG1, CSNK2A1, DST, CAV1, VEGFC, KRT5, EXT2, GJB2, GALE, KRT17, GJB3, ETHE1, DSG2, IRF6, SQSTM1",0.016431716261838314,Human_Gene_Atlas
0.95,7,Tongue,"DSP, IL1RN, ECM1, SMPX, SPINK5, HFE2, A2ML1, NEB, KRT5, USH2A, TRDN, TGM1, MYH2, MYOT, PKP1, PITX1, DSC2, KRT6A",0.017300317357699584,Human_Gene_Atlas
0.95,9,colon,"FH, MAOA, CTNND1, ETFDH, ACTG2, NR3C2, PPP1CB, HSD11B2, PLN, MECOM, CPT2, NNT, EPCAM, CAPN5, CAPN3, MYH11, HADH, TRPM4, SLC25A24, TPM1, SDHC, SDHD, MID1, DLG3, ETHE1, MYO5B, PKP2, SPAG1, DSG2, DSC2, VCL, BMPR1A",0.017365957427003524,Human_Gene_Atlas
0.95,8,pineal day,"RYR1, ABCD4, PIGN, PYROXD1, ROGDI, GUCA1A, UFSP2, LDB3, FMN2, MED12, GNAT2, AUH, POGZ, TMEM38B, NEFH, SPTAN1, BBS4, ACVR1, DST, ABCC8, PDE4D, ROM1, TPM1, ATRX, AMPD2, MYO7A, MID1, GABRG2, TUBA4A, DHDDS, KCTD7, CACNB2, F8, PREPL, COL4A2, RBP3, MAK, PEX6, KCNMA1, COL4A3, CRELD1, AHDC1, RBM8A, CUL3, ATP1A3, TULP1, HDAC8, CACNA1F, CLN6, CACNA1G, OTX2, RAB28, ZNF423, SEC23B, NTRK1, ZNF462, PEX19, PDHA1, SMAD3, B3GAT3, TRAPPC9, USH2A, TMCO1, MIB1, TMEM231, CLCN4, KIAA1279, PRPH2, DLG4, NF1, FGF12",0.018263012673839094,Human_Gene_Atlas
0.95,11,Adipocyte,"B3GALNT2, CRTAP, PEX19, FZD4, CAV1, FN1, ETFDH, LPL, NID1, CHRDL1, AGPAT2, COMP, COL1A1, GHR, MFAP5, LIPE, AR, CYB5R3, CTSK, GPD1, TK2, PPARG, HADH, SOS1",0.021023112159753745,Human_Gene_Atlas
0.95,12,Placenta,"FBN2, CSF1R, NOTCH3, SLC22A5, PIGO, C2CD3, PGAP3, TUSC3, MAOA, LAMC3, HEXB, HSPB8, SLC2A1, F13A1, TWIST1, KRT86, HSD11B2, GANAB, STS, ERBB2, SLC17A5, TIMP3, EP300, CAPN3, SLC19A2, SLC35A2, TFAP2A, GAA, FN1, MOGS, UBE2A, GRHL2, EXT2, COL4A2, COL4A1, MYO5B, RASA1, AGTR1, CD46, SQSTM1, GNE, ENG",0.07769632626753291,Human_Gene_Atlas
0.95,13,Thyroid,"TPMT, GPAA1, UBE3A, SPINT2, LRP2, MAGT1, NR3C2, TPO, SEPN1, EPCAM, CDH1, GNA11, LIPG, NKX2-1, KRIT1, PLS3, EP300, AGA, UTP14C, SLC35A2, ACVR1, ACAD8, EGR2, ACTN2, SORD, SLC4A11, TSC2, SDHD, SMAD6, TSHR, RAB11B, PEX7, PEX3, KCNQ1, CHMP2B, ADSSL1, COL9A3, SLC26A4, OBSL1, BMPR1A",0.09158351459883438,Human_Gene_Atlas
0.95,14,OlfactoryBulb,"BMP4, INF2, EVC, SGCB, MPZ, PRX, PMP22, CYP1B1, LPL, DMD, SOX10, CLCN2",0.09302951956624192,Human_Gene_Atlas
0.95,15,CD14+ Monocytes,"CAMK2B, CSF1R, CTDP1, NCF2, ANKRD11, WAS, PYGL, NOD2, SGSH, RNF135, PROSC, CECR1, KIAA0415, PSTPIP1, SPTLC2, CYP1B1, TK2, MGAT2, JAK2, ATPAF2, MANBA, FZD2, CHKB, TPK1, TREX1, GAA, HPS1, KIAA0196, TALDO1, TRIP4, CYBB, NAGA, IRAK3, DUSP6, SLC7A7, SCO2, TBXAS1, MAN2B1, ATF6",0.10254205948040607,Human_Gene_Atlas
0.95,16,Amygdala,"THRA, FOXG1, CTNND2, CAMK2A, UBE3A, PCDH19, SLC6A1, ATP2C1, DPP6, IDS, NEFL, MAPK1, NDP, SBF1, SLC25A22, PRNP, NTRK2, DTNA, NLGN4X, SYT1, KCTD1, L1CAM, MUT, GNAO1, GLUD1, TUBB2A, GNAL, KIAA1279, KCNQ2, COL9A3, PRR12, CALM1, ZMYND11, FGF12, OPTN",0.13433388614989358,Human_Gene_Atlas
0.95,19,PrefrontalCortex,"RERE, RYR2, TRIO, C2CD3, CTNND2, PKD1, NR3C2, MECP2, SOX2, PPP3CA, COL4A3BP, HERC1, IDS, SOX9, SPTAN1, SCN1B, SCN1A, TTC37, SMARCC2, IQCE, ANK2, DICER1, MAPK8IP3, DNM1, PREPL, IL1RAPL1, KCNQ2, EEF1A2, SLC25A12, SHANK3, OPTN, SHANK2, CAMK2A, ITPR1, SLC1A2, DEAF1, PAK3, NTRK2, DYNC1H1, NLGN4X, DTNA, MYO10, SYT1, PDP1, NF1, PI4KA, CALM3, CALM1, FGFR1",0.1484239331403506,Human_Gene_Atlas
0.95,18,Uterus,"ZNF292, TPM2, MITF, NR2F2, IGF1, RBPJ, PKD2, CHRDL1, MEIS2, ACTG2, MYLK, PPP1CB, MFAP5, ZEB1, PLN, WT1, KCNMA1, FLNA, COL4A5, DCHS1, MYH11, SPG20",0.15313160872513853,Human_Gene_Atlas
0.95,17,SmoothMuscle,"CDKN1A, DOCK7, PLOD2, ATP2C1, PAPSS2, TMEM165, SGCE, GYS1, SGCB, ABL1, PGK1, PGM3, PLS3, PTRF, ABCA1, TGFB2, SMAD3, PTGIS, SLC2A10, BDNF, ACTN1, TPM1, FN1, VEGFC, ARHGAP29, AP3B1, HSPG2, COL1A1, EXT1, MFAP5, EXT2, BMP2, LOX, TGFBI, NF2, FBN1",0.1585266007443249,Human_Gene_Atlas
0.95,20,pineal night,"GABRB3, PCSK1, PYROXD1, ROGDI, UFSP2, FMN2, MECP2, TMEM38B, NEFH, ACVR1, MYOC, DST, COG5, ABCC8, PDE4D, ROM1, TPM1, TSC2, AMPD2, MYO7A, MUT, GABRG2, TUBA4A, KCTD7, CACNB2, F8, PREPL, PLCB4, EVC, BTD, RBP3, KCNMA1, COL4A3, HNRNPH2, CRELD1, AHDC1, PAFAH1B1, LRPAP1, CRB1, RBM8A, NEDD4L, TULP1, HDAC8, KRT86, CACNA1G, RDH12, KRIT1, OTX2, ZNF423, NTRK1, RANBP2, ZNF462, EYA1, TMCO1, MIB1, TMEM231, CLCN4, PRPH2, DLG4, LHX4, NF2",0.16161882870037486,Human_Gene_Atlas
1.0,1,Liver,"PGAP3, ESPN, ABCA13, LIPC, NAGLU, CYP2D6, CYP1B1, GAMT, ARSA, PHYH, ABCG5, G6PC, HGD, ALG3, HNF1A, MAT1A, CYP27A1, AR, POR, BTD, WDR81, MTHFD1, TFR2, GPD1, ERF, SERPING1, IGFALS, MASP1, PPIB, LPA, HPD, CFB, GCDH, CETP, CFH, C3, C6, ADAMTS13, NTHL1, C9, APOE, PCK1, ARSE, MPDU1, SURF1, GCKR, SRD5A2, IGF1, ALDH6A1, GJB1, PROC, CPS1, PAH, ALB, CDK10, DHCR7, GALK1, GABRB2, COL18A1, SERPINA1, ACY1, PRKCSH, ADK, ETFB, C8B, C8A, AFF4, FTCD, DHTKD1, GYS2, MECOM, SPR, CPT2, SMPD1, HNF4A, CTSF, SLC37A4, ACADS, ABCD1, PGM1, MBL2, BCKDHA, FGA, EDN3, AMT, APOA1, BAAT, APOA5, IL17RC, F5, F7, SLC25A15, CYP2A6, F9, CLDN14, IVD, EHHADH, ANG, AGXT, SLC29A3, CEBPA, GALT, MVK, SERPINC1, C1R, TMPRSS6, LRP5, LCAT, PLG, LMF1, HMGCL, TTR, CBS, CTNNA1, PCBD1, SLC25A20, IL12RB1, SLC13A5, PKLR, F12, APOC3, FAH, ALDH4A1, GALE, PC, CENPJ, APOC2, CFHR4, CFHR5, MMACHC",1.1686812762780968e-10,Human_Gene_Atlas
1.0,2,SkeletalMuscle,"HFE, MPL, EHMT1, ENO3, RIMS1, KIAA1109, CYP2D6, NEK1, ROS1, CPT1A, TPM3, ACTN2, TPM2, DYRK1A, HFE2, DICER1, MYO7A, ANK1, RUNX1, MYL2, ALPK3, OPTN, FREM2, SLC27A4, RTN2, CHRNA4, ADAMTS18, TTC21B, LARGE, OTOF, AP4S1, CACNA1S, GRIA3, TFAP2B, DNAH11, INTS1, NEBL, GLMN, MTHFR, SMAD9, NEB, GRIN2B, DIAPH1, NF2, FGFR2, RET, INVS, RYR1, FHL1, ATP2A2, PYGM, ATP2A1, LDB3, NR2E3, PQBP1, GLI2, SGCD, DBT, HYDIN, TLK2, ANKRD1, KIF1C, ABCD1, PGM1, MYBPC1, ATRX, AMPD1, DARS2, SMC1A, SPTB, ACTA1, MYH2, MYOT, TNNT1, PACS1, TNNT3, MYH8, SCN4A, CASQ1, RAPSN, MYH7, VAC14, LAMA4, COL11A2, ABCB11, CLCN1, TTN, PDLIM3, TNNI2, FLNB, FLNC, PCNT, SYT14, MTOR, DES, POLR3B, TCAP",3.355185140177652e-09,Human_Gene_Atlas
1.0,3,retina,"RERE, GUCA1A, ARR3, NR2E3, RLBP1, BEST1, SOX2, RS1, EDNRB, C1QTNF5, SIX3, CYP1B1, TIMP3, FLVCR2, EDN3, MYOC, PAX6, MITF, SOX10, RP1, TBC1D20, MAK, SAG, RDH5, RAB7A, CNGB1, OCA2, SLC24A1, SLC45A2, FOXC1, TYRP1, PSEN2, TRPM1, KCNV2, RDH12, GNA11, RHO, PDE6B, PDE6A, IMPG1, ZFHX3, DTNA, ABCA4, NR2F1, HUWE1, CRYBB2, NR2F2, TYR, BMP4, GPR143, BMP2, PER3, COL9A2, FGFR2, FGFR1",2.0268698794353597e-07,Human_Gene_Atlas
1.0,4,Heart,"RYR2, SETD2, SLC25A3, GFM1, AMHR2, HFE, IHH, HSPB1, LDB3, WDR45, OPLAH, FARS2, GYS1, CSRP3, SGCA, PPP2R1A, HNF4A, CEP250, IDS, KIF1C, MPV17, SCN5A, SGCG, MYBPC3, ATPAF2, BCKDHA, CHRNB1, MECR, TRAPPC2L, EDN3, ACTN2, TNNC1, SLC34A1, PGAM2, TPM1, PPP2R5D, IL17RC, POMGNT1, NDUFS8, MYL2, IVD, TNNT2, PEX6, MYL3, SDHAF1, ADSSL1, CASQ2, NDUFS3, MYH8, ITGA7, MASP1, CRYAB, MYH6, MYH7, NDUFB9, KCNE1, CHRNA2, SMPX, LAMA4, CACNA1A, GATA4, PLN, BAG3, MFN2, CAMTA1, TNNI3, FLNC, NKX2-5, PEX19, MDH2, PTCH1, IDH2, PDX1, NR2F2, GDF3, COQ9, WDR13, DES, ACTC1, ERCC1, TCAP, IFT27, DCHS1, ADCK4, ACO2, CC2D1A",3.921631193667049e-07,Human_Gene_Atlas
1.0,5,Fetalliver,"SERPINA1, GFM2, LAMA1, CFI, GATA5, SLC2A2, PKD1L1, ABCA13, GYS2, SLCO1B1, C5, LIPC, ATP7B, LEPR, APOB, ABCA1, FGB, FGA, PHYH, DDX58, ARG1, ACSL4, GDF5, ACADSB, CP, F5, GLUD1, F7, COL2A1, F9, CPS1, PAH, EHHADH, ALB, ANGPTL3, OTC",1.709457692794368e-06,Human_Gene_Atlas
1.0,7,pineal night,"GLDC, MPI, ROGDI, HR, GBA2, SALL1, PLCE1, TMEM38B, SIL1, SCAPER, RGS9, ACVR1, COG6, COG5, TPM1, TSC2, MYO7A, GABRG2, TUBA4A, KCTD7, CACNB2, PREPL, BTD, RBP3, AKAP9, COL4A3, AIPL1, LRPAP1, RBM8A, NPR2, NEDD4L, CACNA1G, RDH12, MYO6, ST3GAL5, RNF170, OTX2, ZNF423, MPDZ, IMPG2, ATP8B1, LRBA, SMARCA4, TMEM231, AHI1, SLC6A8, SYNJ1, PRPH2, DLG4, COL9A1, TUBGCP4, LHX4, NF2, GABRB3, CNTNAP2, PCSK1, BMPR2, MEGF10, PYROXD1, CEP164, UFSP2, FMN2, MECP2, GRM6, CNGA3, KIF1B, KIF1A, NEFH, MYOC, DST, ABCC8, PDE4D, ROM1, AMPD2, MUT, F8, PLCB4, EVC, RRM2B, CDHR1, KCNMA1, COL6A1, CNGB3, HNRNPH2, CRELD1, AHDC1, PAFAH1B1, CNGB1, CRB1, DDC, NRXN1, TULP1, HDAC8, KRT86, FGD4, ERBB4, KRIT1, NTRK1, RANBP2, ZNF462, SLC16A1, GCH1, EYA1, KCNB1, USP9Y, AGL, ECEL1, TTC19, TMCO1, MIB1, CLCN4, KLHL7, COL7A1, RAB3GAP2, PFKM, MAMLD1",3.189164404638101e-05,Human_Gene_Atlas
1.0,6,pineal day,"MTRR, MPI, ROGDI, GUCA1A, HR, GBA2, SALL1, GNAT2, POGZ, PLCE1, TMEM38B, SCAPER, ACVR1, DYNC2H1, COG6, TPM1, LIG4, MYO7A, MID1, GABRG2, TUBA4A, DHDDS, KCTD7, CACNB2, PREPL, COL4A2, RBP3, MAK, AKAP9, COL4A3, AIPL1, RBM8A, CUL3, NPR2, CACNA1D, PLA2G6, CACNA1F, PRPF8, CACNA1G, MYO6, ST3GAL5, RNF170, OTX2, ZNF423, MPDZ, IMPG2, PDHA1, SMAD3, ATP8B1, TRAPPC9, TMEM231, AHI1, SYNJ1, PRPH2, DLG4, NF1, SERPINI1, TUBGCP4, FGF12, CC2D1A, RYR1, ABCD4, BMPR2, PIGN, PYROXD1, CEP164, UFSP2, LDB3, FMN2, MED12, AUH, GRM6, KIF1B, KIF1A, NEFH, SPTAN1, BBS4, DST, ABCC8, PDE4D, ROM1, ATRX, AMPD2, WDR35, F8, CDHR1, PEX6, KCNMA1, COL6A1, CNGB3, CRELD1, AHDC1, CNGB1, DDC, ATP1A3, TULP1, HDAC8, CLN6, ERBB4, RAB28, SEC23B, CNNM4, NTRK1, ZNF462, SLC16A1, PEX19, KCNB1, B3GAT3, USP9Y, AGL, USH2A, TTC19, TMCO1, MIB1, CLCN4, KIAA1279, KLHL7, RAB3GAP2, PFKM",3.336126537468954e-05,Human_Gene_Atlas
1.0,8,Adipocyte,"LAMA2, COL11A1, COL12A1, ETFDH, LPL, NID1, CHRDL1, AGPAT2, FBLN5, COMP, GHR, LIPE, CYB5R3, SRPX2, CTSK, TK2, DLAT, HADH, PDGFRB, B3GALNT2, CRTAP, PEX19, FZD4, CAV1, FN1, LAMB1, COL1A1, MFAP5, AR, COL1A2, COL6A2, GPD1, COL6A1, COL6A3, ITGA7, PPARG, MVD, PLIN1, SOS1, DDR2",0.0002592550129556453,Human_Gene_Atlas
1.0,9,PrefrontalCortex,"PTPRT, RERE, CNTNAP2, RYR2, GABRB1, TRIO, C2CD3, GDI1, MEGF10, CTNND2, CELSR2, PKD1, NR3C2, MECP2, SOX2, PPP3CA, COL4A3BP, HERC1, KIF5C, TRIM2, CFL2, KIF5A, IDS, SOX9, SPTAN1, SCN1B, SCN1A, TTC37, SMARCC2, KCND3, IQCE, ANK2, DICER1, ANK3, WDR35, MAPK8IP3, SYN1, DNM1, CIT, CNKSR2, ARHGEF9, PREPL, SLC9A6, IL1RAPL1, KCNQ2, EEF1A2, PLCB1, SLC25A12, SHANK3, OPTN, SHANK2, DCTN1, COL11A1, STXBP1, CAMK2A, ITPR1, SLC1A2, CACNA1A, ATP1A2, EPB41L1, DEAF1, PAK3, SPTBN2, BBS2, NTRK2, GABBR2, DYNC1H1, NLGN4X, SLC12A5, DTNA, MYO10, SYT1, TGFB3, WDR19, GRIN1, PDP1, WNK1, NF1, PI4KA, TRIM37, CALM3, TCF4, PNPLA6, CALM1, TECPR2, FGFR1",0.002063068067338159,Human_Gene_Atlas
1.0,10,OlfactoryBulb,"CRB2, ARHGEF10, VPS13B, LPL, PRICKLE1, SOX10, NDRG1, CLCN2, BMP4, SGCD, INF2, EVC, ERBB3, SGCB, MPZ, PRX, PMP22, CYP1B1, NEK1, DMD, FREM1",0.0024871509608322814,Human_Gene_Atlas
1.0,11,BronchialEpithelialCells,"CDKN1A, ITGB4, ADK, LAMC2, TREM2, BICD2, FARS2, CDH3, PLS3, RTTN, ITGB6, TP63, KRT6B, CSNK2A1, DST, DDX58, KRT5, FTSJ1, HADHA, ALDH1A3, ETHE1, ADAM9, DSG2, IRF6, ALDH7A1, SQSTM1, MET, COL17A1, LAMA3, PTS, PTHLH, CYP27B1, PORCN, FLNB, LDLR, SEC23B, JAG1, SLC16A1, LAMB3, CAV1, GFPT1, VEGFC, EXT2, FERMT1, GJB2, GALE, KRT17, GJB3, COL7A1, ERCC1, KRT14",0.0032556890064445398,Human_Gene_Atlas
1.0,12,CardiacMyocytes,"AP4E1, BRCA2, CDC14A, SGCB, DNAI2, MKL1, DICER1, KIF22, OSMR, HSPG2, LOX, PCCA, COL6A1, SNRNP200, RAB7A, ENG, SLC24A1, MTMR2, FH, COL13A1, RPL10, LAMA2, CUL3, PSEN2, PRDM12, TOR1AIP1, ACAN, CHRNG, LARGE, VHL, TBX1, MSR1, TGFB2, JAG1, FN1, NR0B1, COL1A1, EXT1, TTLL5, COL5A1, COL5A2, TBCE, RAB3GAP2, MKRN3, C21ORF2, KRAS, TGFBI, NF2, TEK",0.005361496651134025,Human_Gene_Atlas
1.0,13,Tongue,"IL1RN, ECM1, SMPX, FHL1, TGM1, FYCO1, PDLIM3, PITX1, KRT6B, KRT6A, DSP, JUP, SPINK5, HFE2, A2ML1, NEB, KRT5, USH2A, TRDN, MYH2, MYOT, KRT16, KRT14, PKP1, DSC2",0.006383663736726969,Human_Gene_Atlas
1.0,14,AdrenalCortex,"CRB2, RANBP2, APP, SCARB1, KCNJ5, TNXB, INSR, DHCR24, CACNA1H, RUNX1, HSPD1, ALDH3A2, POR, MC2R, C7, STAR, TH, NPC1, CYP11B2, CYP21A2, CYP11B1, LDLR, SLC19A2",0.009503391590177546,Human_Gene_Atlas
1.0,15,SmoothMuscle,"FKBP10, CDKN1A, DOCK7, PLOD2, PLOD1, SGCE, GYS1, EFEMP2, SGCB, PGM3, PLS3, PTRF, TGIF1, PTGIS, SLC2A10, ACTN1, TPM1, AP3B1, OSMR, HSPG2, TGFBR2, ALDH1A3, LOX, COL6A2, PXDN, COL6A1, ADAM9, MTMR2, CUL7, COL13A1, LAMA4, LTBP2, PDHB, ATP2C1, PAPSS2, TMEM165, SRPX2, ABL1, PGK1, ABCA1, TGFB2, SMAD3, BDNF, GFPT1, FN1, VEGFC, ARHGAP29, LAMB1, COL1A1, EXT1, MFAP5, EXT2, COL3A1, BMP2, COL1A2, COL5A1, COL5A2, TGFBI, NF2, FBN1",0.009963011676005855,Human_Gene_Atlas
1.0,16,Thyroid,"TPMT, IRS1, GPAA1, FHL1, UBE3A, SPINT2, MAGT1, CDC73, NR3C2, CDH1, LIPG, PLS3, EP300, UTP14C, ACVR1, ACAD8, COG8, IFT140, ACTN2, SORD, TSC2, SDHD, SLC25A15, ACTA1, PEX7, PAX8, PEX3, IVD, KCNQ1, KIT, ADSSL1, OBSL1, SLC20A2, LTBP4, LRP2, LTBP3, SPG7, CLN5, TPO, SEPN1, HLCS, EPCAM, GNA11, NKX2-1, KRIT1, RNF170, AGA, DUOX2, SLC35A2, WWOX, EGR2, SLC4A11, PHKB, SMAD6, TSHR, RAB11B, COQ4, GNPTG, TG, CHMP2B, COL9A3, SLC26A4, BMPR1A",0.011327000875664722,Human_Gene_Atlas
1.0,17,Kidney,"DMGDH, DDC, SLC22A5, ACY1, CLCNKB, USH1C, UMOD, SLC5A2, PEPD, SLC22A12, JPH2, ATP6V0A4, KCNJ1, CUBN, SLC12A3, HGD, SLC34A1, ABCC6, SLC12A1, PAX2, ALDH6A1, GATM, TCN2, SLC7A9, NPHS2, COL6A2, FOLR1, ATP6V1B1",0.012041338206111304,Human_Gene_Atlas
1.0,18,Placenta,"CDKN1C, PIGO, C2CD3, PGAP3, TUSC3, LAMC3, HEXB, FLT4, HSPB8, SLC2A1, SLC40A1, PRKAG2, F13A1, STS, ADAMTSL4, TIMP3, EP300, CAPN3, MYLIP, GAA, WNT5A, MOGS, COL4A2, COL4A1, RASA1, SLCO2A1, AGTR1, CD46, SQSTM1, SLC29A3, GNE, ENG, FBN2, CSF1R, NOTCH3, SLC22A5, MAOA, TWIST1, GATA3, GATA2, KRT86, EGFR, HSD11B2, CLN3, NCSTN, GANAB, SH3TC2, ERBB2, SLC19A3, SLC17A5, GPC3, DVL3, SLC19A2, SLC35A2, TFAP2A, STAT5B, INSR, FN1, UBE2A, GRHL2, TBX3, EXT2, BMP1, MYO5B",0.01788209826175692,Human_Gene_Atlas
1.0,19,Fetalbrain,"TRIO, MYT1L, SOBP, ROBO1, TUBA1A, TUBB3, TRIM2, AKT3, KAL1, SCAPER, MEF2C, TUBB, ATRX, CASK, SOX11, ANK2, MN1, ZEB2, TUBB2B, TUBB2A, MYCN, KIF2A, DCX, ZMYND11, SHANK2, FOXG1, SATB2, NRXN1, NEDD4L, PIK3R2, PCDH19, DLL3, CDC42, SPAST, HIVEP2, SCN3B, SCN3A, CLASP1, LGI1, NLGN4X, AUTS2, BCL11A, KIDINS220, NR2F1, L1CAM, REEP1, NBEA, DLG3, APC, DCHS1, TCF4, FAT4",0.029475999257355345,Human_Gene_Atlas
1.0,20,colon,"FH, SLC26A2, MAOA, CTNND1, ETFDH, ESPN, ACTG2, CDC73, NR3C2, PPP1CB, HSD11B2, PLN, MECOM, CPT2, NNT, EPCAM, CAPN5, CAPN3, MYH11, HADH, TRPM4, SLC25A24, SLC16A1, TPM1, GFPT1, SDHC, SDHD, MID1, TANC2, FERMT1, DLG3, PCCA, ETHE1, MYO5B, PKP2, SPAG1, DSG2, CFTR, DSC2, VCL, BRWD3, BMPR1A",0.043154175140960704,Human_Gene_Atlas
