AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.95,20,Glioma,"RTEL1, POLR3B, TERC, CDKN2A, IDH1, ETFA, TP53, LMF1",0.022050218020367045,GWAS_Catalog_2019
0.95,17,Chin dimples,"CRB1, PKDCC, EYA1, SATB2, C10ORF11, VEGFC, DICER1, BMP4, ZEB2, FGF9, TBL1XR1, AGTR1, SOX9, FAT4, KCNJ2",0.022198197783119922,GWAS_Catalog_2019
0.95,19,Lipoprotein-associated phospholipase A2 activity and mass,"CETP, SCARB1, GCKR, APOE, APOB, LDLR",0.02294435700119132,GWAS_Catalog_2019
0.95,25,Advanced age-related macular degeneration,"KMT2E, ABCA1, CETP, GPX4, CFI, C3, LIPC, C9, COL4A3, TIMP3, RDH5, APOE, CFB",0.02335716644571658,GWAS_Catalog_2019
1.0,1,Lipid metabolism phenotypes,"ABCA1, CETP, ABCG8, CPT1A, GCKR, ABCG5, LPL, PCSK9, APOC3, APOA1, CELSR2, APOA5, LIPC, APOC2, LIPG, ALB, ANGPTL3, APOE, APOB, LDLR",4.6718347362788755e-07,GWAS_Catalog_2019
1.0,2,"Cholesterol, total","DOCK6, CETP, LRPAP1, HFE, DOCK7, PCSK9, ABCB11, CELSR2, CYP7A1, LIPC, TRPS1, HNF4A, LIPG, APOE, APOB, LDLRAP1, CPA6, LDLR, ABCA1, MYLIP, ABCG8, CUBN, ABCG5, GCKR, DNAH11, UGT1A1, FN1, APOA1, APOC3, A2ML1, HNF1A, APOA5, DLG4, APOC2, ANGPTL3, PPARG, RAF1, LPA",2.22524862424457e-06,GWAS_Catalog_2019
1.0,3,Refractive error,"RBFOX1, LAMA2, CHD7, CACNA1D, PRSS56, SIX6, BMP2, ACTC1, CHRNG, ZIC2, PCCA, RDH5, KCNQ5, KCNJ2, GRIA4, TJP2",1.2632751993589391e-05,GWAS_Catalog_2019
1.0,4,Metabolite levels,"CETP, SERPINA1, DOCK7, ETFDH, LPL, PCSK9, ABCB11, CELSR2, PARK2, SLCO1B1, LIPC, CYP4V2, SIX3, PHGDH, APOE, ACADM, APOB, ACADS, LDLR, ABCA1, GCKR, ZFHX3, ACE, F12, APOA1, APOC3, ATP2B2, APOA5, GCK, MYO1E, CPS1, ALMS1, ANGPTL3, FGF12",1.5161638449130023e-05,GWAS_Catalog_2019
1.0,5,LDL cholesterol,"CETP, LRPAP1, SERPINA1, TMPRSS6, HFE, ABCB4, DOCK7, GATA6, PCSK9, BRCA2, ABCB11, CELSR2, PIGV, CYP7A1, LIPG, APOE, APOB, LDLRAP1, JAK2, LDLR, ABCA1, MYLIP, ABCG8, ABCG5, GCKR, DNAH11, ZFHX3, UGT1A1, COG5, FN1, APOA1, APOC3, IFT80, HNF1A, APOA5, SMARCA4, DNM2, RP1L1, AR, COL4A2, DLG4, APOC2, ANGPTL3, PPARG, LPA, PLEC",3.2902997786072594e-05,GWAS_Catalog_2019
1.0,6,Metabolite levels (lipoprotein measures),"ABCA1, CETP, SCARB1, DNAH11, ABCG5, LPL, PCSK9, CELSR2, LIPC, LIPG, APOE, APOB, LPA, LDLR",7.752741761102309e-05,GWAS_Catalog_2019
1.0,7,Atrial fibrillation,"CDKN1A, GORAB, ZNF292, MYPN, IGF1R, IRF2BPL, GJA1, HERC1, CFL2, MYO18B, SCN5A, SGCG, PITX3, KCNH2, COG5, KCND3, C10ORF11, HSPG2, SCN10A, MTHFD1, FAM161A, MYOT, PKP2, CASQ2, RBM20, MAPT, MYH6, MYH7, CHRNA1, FBN2, HCN4, GOSR2, GATA4, TTN, CUX2, PLN, ERBB4, NKX2-5, KCNJ2, ZNF462, KCNJ5, MBD5, ZFHX3, NEBL, CAV1, EYA4, MTHFR, TBX5, SORL1, ESR2, TBX3, REEP1, BMP2",0.0003294381162250914,GWAS_Catalog_2019
1.0,9,Age-related macular degeneration,"CETP, TNXB, CFH, CFI, TYR, GLI3, TGFBR1, GLI2, C3, B3GALTL, ASPM, REST, LIPC, CFHR4, COL10A1, TIMP3, CFHR5, SKIV2L, APOE, CD46, CFB, MBL2",0.00046988203256698884,GWAS_Catalog_2019
1.0,10,Total cholesterol levels,"SCARB1, CETP, LRPAP1, COL18A1, SERPINA1, ABCB4, DOCK7, PCSK9, LCAT, UBE3B, IKZF1, FMN2, ABCB11, CELSR2, CYP7A1, CACNA1G, LIPC, TRPS1, LIPG, DNMT3B, PHGDH, APOE, APOB, LDLRAP1, JAK2, LDLR, ABCA1, MYLIP, ABCG8, CUBN, GCKR, DNAH11, FN1, APOA1, APOC3, A2ML1, HNF1A, APOA5, COL4A2, APOC2, ANGPTL3, RAF1, LPA, PLEC",0.0004785777497460121,GWAS_Catalog_2019
1.0,8,HDL cholesterol,"DOCK6, SCARB1, SLC46A1, SETD2, IRS1, DOCK7, SNX10, LAMC2, IKZF1, CTCF, UBE3B, PEPD, PIGV, CELSR2, MC4R, LIPC, TRIM2, HNF4A, TRPS1, LIPG, AKT1, CD36, JAK2, APOA1, APOA5, RUNX1, NPC1, MYL2, PPARG, PLIN1, LPA, FTO, CETP, DNAH1, MVK, MYRF, MTTP, LPL, LCAT, VPS53, APOE, APOB, GPIHBP1, BPTF, ABCA1, SLC12A3, INSR, APOC3, STAG1, CPS1, APOC2, TUBGCP4",0.0005050678526414084,GWAS_Catalog_2019
1.0,11,LDL cholesterol levels,"MYLIP, CETP, LRPAP1, DNAH11, UGT1A1, FN1, PCSK9, APOA1, APOC3, HNF1A, BRCA2, PIGV, APOA5, CYP7A1, DLG4, APOC2, ANGPTL3, APOE, LDLRAP1, APOB, LDLR",0.0006560116749853604,GWAS_Catalog_2019
1.0,12,Red blood cell traits,"G6PD, TMPRSS6, MAX, BCL11A, HFE, NPRL3, PRKAG2, IKZF1, KIF22, CACNA1C, HK1, TYMP, LMF1, MECP2, SPTA1, SYCE2, F8, KITLG, CCND2, LIPC, SCO2, TFR2, KIT, PIEZO1",0.0012085748639809215,GWAS_Catalog_2019
1.0,13,Height,"RPL5, DGKE, SERPINA1, DOCK3, FASTKD2, IHH, BRCA2, MYPN, GLI2, IGF1R, MC4R, GHR, NIPBL, SIX6, CCND2, GNPTAB, SIN3A, CEP250, HIST1H1E, PHGDH, PITX1, DIS3L2, POLG, BCKDHA, GHSR, MEF2C, ADSL, MAP2K2, DNMT3A, NOG, MKL1, PEX2, PEX1, SDHB, RUNX2, ETV6, DNM2, MAF, KCNQ1, PCCB, RFT1, TMEM126A, CEP63, AGXT, FREM1, SF3B4, FBN2, KCNE2, SLC22A5, NPR3, PARN, LTBP2, FBLN5, RNF135, ACAN, PDE11A, EPB41L1, NSD1, ADAMTS17, NKX2-1, DYM, RAB28, ARSE, NHEJ1, KCNJ2, FANCI, ZNF462, ZRANB1, TGFB2, GCKR, PNPT1, INSR, PTCH1, EIF2AK3, FANCC, IGF1, FANCE, TBX4, GDF5, EXT1, GALNS, TTLL5, STAG1, BMP2, REST, WDR60, CDK10, TRIP11, ATP13A2, SERPINI1, FGFR3, EZH2",0.0021388386349857594,GWAS_Catalog_2019
1.0,16,HDL cholesterol levels,"FTO, SCARB1, CETP, SETD2, MVK, IRS1, LCAT, LPL, IKZF1, PEPD, PIGV, MC4R, LIPC, TRPS1, LIPG, AKT1, APOE, ABCA1, SLC12A3, APOA1, APOC3, APOA5, MYL2, APOC2, MET",0.003003642373843217,GWAS_Catalog_2019
1.0,14,Metabolic traits,"GCKR, ACE, ETFDH, LPL, HPS5, ABCB11, OPLAH, SLCO1B1, CPS1, IVD, LEPR, ALPL, PHGDH, ACADM, APOB, ACADS",0.0031208067785542517,GWAS_Catalog_2019
1.0,15,Advanced age-related macular degeneration,"KMT2E, ABCA1, CETP, GPX4, CFH, CFI, RLBP1, TGFBR1, C3, TRPM1, B3GALTL, LIPC, C9, COL4A3, TIMP3, RDH5, SKIV2L, APOE, CFB",0.0031501344714729516,GWAS_Catalog_2019
1.0,17,Waist circumference adjusted for body mass index,"SF3B4, IRS1, NPR3, IHH, PEPD, ACAN, SUFU, NSD1, VPS53, ADAMTS17, NLRP3, ITGB6, TMEM38B, ZNF423, DIS3L2, ZNF462, MEF2C, TGFB2, NKX2-6, SMAD3, MAP3K1, PTCH1, DNMT3A, BMP2, KCNQ1, COL6A1, NDUFS4, GNAS, TRIP11, CEP63, EZH2",0.0031724410663452763,GWAS_Catalog_2019
1.0,18,"Coronary artery disease (myocardial infarction, PTCA, CABG, angina or CIHD)","SCARB1, CETP, KCNE2, PCSK9, LPL, PLG, LIPA, GIGYF2, RAI1, APOE, APOB, LDLR, ABCG8, ABCG5, SMAD3, KCNJ13, FN1, APOA1, APOA5, ZEB2, REST, COL4A2, COL4A1, UMPS, LPA",0.0032496994599025783,GWAS_Catalog_2019
1.0,20,Homocysteine levels,"CUBN, CPS1, CBS, FANCA, MTHFR, HNF1A, MUT, MMACHC",0.0037576243554687623,GWAS_Catalog_2019
1.0,21,Hemoglobin levels,"G6PD, TMPRSS6, BCL11A, HFE, NPRL3, HBB, PRKAG2, HBA2, HBD, IKZF1, HK1, TFR2, KIT",0.00381079662767655,GWAS_Catalog_2019
