AUC,Rank,Term_Name,Overlapping_Genes,Adjusted_P-value,Source
0.95,6,Pathways Affected in Adenoid Cystic Carcinoma WP3651,"CEBPA, SETD2, SRCAP, KMT2C, PTEN, BRCA1, NSD1, ERBB2, HIST1H1E, EP300, HRAS, KDM6A, SMARCE1, CREBBP, MAP2K2, ATRX, SMC1A, ARID1A, IL17RD, SMARCA2, MYCN, PIK3CA, KAT6A, RAF1, TP53",6.940646753719711e-11,WikiPathways_2019_Human
0.95,5,Statin Pathway WP430,"ABCA1, CETP, SCARB1, ABCG8, ABCG5, DGAT1, MTTP, LPL, LCAT, APOA1, CYP7A1, APOA5, LIPC, APOC2, APOE, APOB, LDLR",7.392613323335534e-11,WikiPathways_2019_Human
0.95,7,Signaling Pathways in Glioblastoma WP2261,"RB1, CDKN1A, CDKN1B, PTEN, PIK3R2, BRCA1, BRCA2, CBL, NRAS, CCND2, AKT3, ERBB2, EP300, MAPK1, HRAS, PRKCG, MAP2K1, MAP2K2, CDKN2A, TSC2, BRAF, MSH6, PIK3CA, NF1, KRAS, RAF1, TP53, FGFR1",8.09781870979296e-11,WikiPathways_2019_Human
0.95,8,ESC Pluripotency Pathways WP3931,"PDGFB, PTEN, PIK3R2, LRP6, FGF8, FGF9, AKT3, DVL1, MAPK1, HRAS, JAK1, ACVR1, WNT10B, MAP2K1, WNT10A, MAP2K2, FZD2, FZD4, NOG, SMAD9, BRAF, PTPN11, HNF1A, SMAD6, MTOR, BMP4, APC, CTNNB1, RAF1, SOS1, FGF12, FGFR1, BMPR1A",2.325341203980678e-10,WikiPathways_2019_Human
0.95,9,Focal Adhesion WP306,"LAMC3, ITGB4, LAMA3, PDGFB, PTEN, PIK3R2, ACTB, MYLK, ACTG1, PPP1CB, COMP, CDC42, CCND2, AKT3, ERBB2, FLNA, MAPK1, FLNB, RAC1, FLNC, ITGB6, PAK3, HRAS, PRKCG, MAP2K1, CAV3, VWF, ACTN1, CAV1, FN1, VEGFC, BRAF, IGF1, COL1A1, DIAPH1, COL2A1, COL4A2, PIK3CA, COL4A1, MYL2, CTNNB1, RAF1, SOS1, VCL",6.703368381286316e-10,WikiPathways_2019_Human
0.95,10,Rett syndrome causing genes WP4312,"KDM5B, MEF2C, CDKL5, EIF2B2, SATB2, FOXG1, CHD4, BRAF, HDAC8, SMC1A, SMARCA2, GRIN2B, MECP2, GNAO1, SYNGAP1, TBL1XR1, SCN8A, HIVEP2, SHANK3, SCN1A",1.397551857398338e-09,WikiPathways_2019_Human
0.95,12,Synaptic signaling pathways associated with autism spectrum disorder WP4539,"CAMK2B, NTRK2, BDNF, PTEN, TSC2, UBE3A, PIK3R2, CACNA1C, GRIN2B, MTOR, NRAS, SYNGAP1, PIK3CA, DLG4, AKT3, NF1, MAPK1, KRAS, HRAS, SHANK3",2.8520714309254997e-09,WikiPathways_2019_Human
0.95,13,PI3K-Akt Signaling Pathway WP4172,"CDKN1A, CDKN1B, LAMC3, ITGB4, PTEN, BRCA1, GYS2, COMP, GHR, GYS1, CCND2, FGF8, FGF9, PPP2R1A, AKT3, RAC1, ITGB6, JAK2, HRAS, JAK3, JAK1, MAP2K1, MAP2K2, VWF, TSC2, PPP2R5D, COL2A1, COL4A2, PIK3CA, COL4A1, COL4A3, COL4A5, RAF1, SOS1, TP53, SOS2, EPHA2, CSF1R, LAMA3, PDGFB, PIK3R2, INS, NRAS, MAPK1, NTRK1, NTRK2, BDNF, FN1, VEGFC, IGF1, MTOR, EPOR, COL1A1, KITLG, GNB1, COL9A3, KRAS, COL9A2, FGF12, FGFR1",2.9457138870197935e-09,WikiPathways_2019_Human
0.95,11,Pancreatic adenocarcinoma pathway WP4263,"RB1, CDKN1A, PIK3R2, BRCA2, CDC42, AKT3, ERBB2, MAPK1, POLK, RAC1, PAK3, JAK1, SMAD2, MAP2K1, TGFB2, MAP2K2, SMAD3, STAT1, CDKN2A, BRAF, DUSP6, MTOR, RAD51, PIK3CA, KRAS, RAF1, TP53",2.9645582976381647e-09,WikiPathways_2019_Human
0.95,14,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,"SNAP25, RYR2, IL1RN, CHRNA4, MAOA, CHAT, ATP1A3, CTCF, HSPD1, SOX2, NEUROD1, MECP2, GJA1, DEAF1, EP300, ACADM, SCN5A, YWHAG, CHRNB2, KCNH2, GABRA1, NTRK2, CPT1A, MEF2C, CREBBP, CAV3, BDNF, ESR2, GCK, NFKB2, HADHB, AR, REST, KCNQ1, PAH, PLP1, CTNNB1",3.699291436264827e-09,WikiPathways_2019_Human
0.95,15,Arrhythmogenic Right Ventricular Cardiomyopathy WP2118,"DSP, RYR2, ITGB4, ACTN2, ACTN1, ATP2A2, CACNA1C, CACNA1F, ACTB, ACTG1, CACNB2, GJA1, DES, SGCA, SGCB, LMNA, PKP2, CTNNB1, DSG2, DMD, ITGB6, CACNA1S, EMD, DSC2",5.232646877852837e-09,WikiPathways_2019_Human
0.95,18,Glycosylation and related congenital defects. WP4521,"DPAGT1, ALG8, ALG9, ALG6, TUSC3, ALG2, ALG3, DOLK, MOGS, ALG12, MAGT1, GMPPB, MGAT2, MPDU1",5.248126786771438e-09,WikiPathways_2019_Human
0.95,17,MAPK Signaling Pathway WP382,"LRRK2, PDGFB, HSPB1, CACNA1C, RASGRP2, CACNA1F, CACNA1H, CACNA1G, CDC42, RPS6KA3, PPP3CA, NRAS, FGF8, FGF9, AKT3, FLNA, MAPK1, FLNB, RAC1, FLNC, CACNA1S, HRAS, MAP3K7, PRKCG, NTRK1, NTRK2, MEF2C, MAP2K1, TGFB2, MAP3K1, MAP2K2, BDNF, BRAF, MAPK8IP3, DUSP6, NFKB2, TNFRSF1A, CACNB2, RASA1, NF1, FAS, KRAS, RAF1, SOS1, TP53, FGF12, SOS2, FGFR1",5.361240675316244e-09,WikiPathways_2019_Human
0.95,16,Endometrial cancer WP4155,"CDKN1A, MAP2K1, MAP2K2, PTEN, PIK3R2, BRAF, NRAS, PIK3CA, APC, CDH1, AKT3, ERBB2, MAPK1, CTNNB1, KRAS, POLK, RAF1, SOS1, HRAS, SOS2, TP53, FGFR1",5.553742212638611e-09,WikiPathways_2019_Human
0.95,20,MET in type 1 papillary renal cell carcinoma WP4205,"CDKN1A, MAP2K1, MAP2K2, RPL11, PIK3R2, PTPN11, BRAF, CBL, CDC42, NRAS, PIK3CA, AKT3, MAPK1, KRAS, RAC1, RAF1, SOS1, PAK3, HRAS, JAK3, SOS2",7.62720650400923e-09,WikiPathways_2019_Human
0.95,19,Neural Crest Differentiation WP2064,"NOTCH2, NOTCH3, HDAC3, COL11A2, TWIST1, RBPJ, HDAC8, DLL4, FGF8, CDH1, MPZ, DVL1, SOX9, MSX1, SOX5, TFAP2A, PAX3, MITF, TBX6, SOX10, GFAP, NFKB2, BMP4, GJB1, COL2A1, PMP22, CTNNB1, FGFR1",8.003693992588253e-09,WikiPathways_2019_Human
1.0,1,PI3K-Akt Signaling Pathway WP4172,"CSF3R, IRS1, TNC, IGF1R, COMP, STK11, CCND2, FGF8, FGF9, PPP2R1A, AKT3, AKT1, PDGFRB, MAP2K1, G6PC, MAP2K2, TSC2, TSC1, COL4A2, COL4A1, COL4A4, COL4A3, COL4A5, RAF1, TP53, EPHA2, CSF1R, PDGFB, PIK3R2, PCK1, BDNF, INSR, IGF2, FN1, IGF1, NFKB1, COL1A1, COL1A2, FGF14, CDK4, GNB1, COL9A1, COL9A3, COL9A2, FGFR3, FGF12, FGFR2, FGFR1, CDKN1A, CDKN1B, LAMC3, FLT3, ITGB4, FLT4, PTEN, PIK3CD, LAMC2, BRCA1, GYS2, IKBKB, GHR, GYS1, RAC1, ITGB6, JAK2, HRAS, JAK3, JAK1, VWF, PPP2R5D, OSMR, COL2A1, PIK3CA, COL6A2, KIT, COL6A1, COL6A3, ITGA7, SOS1, SOS2, MET, TNXB, LAMA2, LAMA1, LAMA4, LAMA3, EGFR, INS, NRAS, RELN, MAPK1, NTRK1, NTRK2, LAMB3, LAMB2, VEGFC, LAMB1, MTOR, EPOR, KITLG, KRAS, TEK",2.5120867724970575e-18,WikiPathways_2019_Human
1.0,2,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,"CDKN1A, CDKN1B, CSF3R, IRS1, LAMC3, ITGB4, FLT4, ITGB2, TNC, IRS4, SLC2A1, PTEN, SLC2A2, PIK3CD, LAMC2, IGF1R, GYS2, IKBKB, COMP, GHR, LIPE, GYS1, STK11, FGF8, FGF9, PPP2R1A, AKT3, AKT1, ITGB6, JAK2, HRAS, JAK3, JAK1, PDGFRB, MAP2K1, MAP2K2, VWF, TSC2, TSC1, PPP2R5D, OSMR, COL2A1, COL4A2, PIK3CA, COL4A1, COL4A4, COL6A2, KIT, ITGA7, RAF1, SOS1, MET, EPHA2, CSF1R, TNXB, LAMA2, LAMA1, COL11A1, LAMA4, COL11A2, LAMA3, PDGFB, PIK3R2, EGFR, INS, NRAS, RELN, MAPK1, LAMB3, LAMB2, INSR, FN1, VEGFC, LAMB1, IGF1, MTOR, EPOR, RAB11B, COL1A1, COL3A1, KITLG, COL1A2, FGF14, COL5A1, COL5A2, GNB1, KRAS, TEK, FGFR3, FGF12, FGFR2, FGFR1",4.430173818799722e-17,WikiPathways_2019_Human
1.0,3,Signaling Pathways in Glioblastoma WP2261,"RB1, CDKN1A, CDKN1B, IRS1, PTEN, PIK3CD, PIK3R2, BRCA1, BRCA2, CBL, EGFR, IGF1R, NRAS, CCND2, ERBB3, AKT3, ERBB2, PLCG2, AKT1, EP300, MAPK1, HRAS, PDGFRB, PRKCG, MAP2K1, MAP2K2, CDKN2A, TSC2, TSC1, BRAF, MSH6, PIK3CA, CDK4, NF1, ATM, KRAS, RAF1, TP53, MET, FGFR2, FGFR1",7.55550996206754e-16,WikiPathways_2019_Human
1.0,4,Striated Muscle Contraction Pathway WP383,"ACTG1, TTN, TNNI2, TNNI3, DMD, MYBPC3, MYBPC1, TPM3, ACTN2, TNNC1, TPM2, TPM1, NEB, ACTN4, ACTA2, ACTA1, DES, MYH3, ACTC1, TNNT1, TNNT2, MYL2, TNNT3, MYL3, MYH8, TCAP, MYH6",1.058955324189554e-15,WikiPathways_2019_Human
1.0,5,Breast cancer pathway WP4262,"RB1, CDKN1A, FLT4, PTEN, PIK3CD, BRCA1, BRCA2, IGF1R, FGF8, FGF9, AKT3, AKT1, NBN, POLK, HRAS, MAP2K1, MAP2K2, CSNK2A1, WNT5A, AXIN2, PIK3CA, CSNK2B, KIT, RAF1, SOS1, TP53, SOS2, NOTCH2, NOTCH3, NOTCH1, LRP5, PIK3R2, EGFR, LRP6, DLL3, DLL4, NRAS, DVL1, ERBB2, DVL3, MAPK1, WNT10B, WNT10A, FZD2, BRAF, IGF1, ESR2, MTOR, NFKB2, RAD50, RAD51, APC, CDK4, CTNNB1, ATM, KRAS, FGFR1, ATR",1.5101380328362112e-15,WikiPathways_2019_Human
1.0,6,Focal Adhesion WP306,"LAMC3, ITGB4, TNC, PTEN, PIK3CD, LAMC2, ACTB, MYLK, ACTG1, IGF1R, PPP1CB, COMP, CCND2, AKT3, AKT1, RAC1, ITGB6, HRAS, PRKCG, PDGFRB, MAP2K1, VWF, ACTN1, ACTN4, COL2A1, COL4A2, PIK3CA, COL4A1, MYL2, COL4A4, COL6A2, ITGA7, RAF1, SOS1, MET, VCL, BLK, TNXB, LAMA2, LAMA1, LAMA4, LAMA3, PDGFB, PIK3R2, EGFR, CDC42, RELN, ERBB2, FLNA, MAPK1, FLNB, FLNC, PAK3, CAV3, LAMB3, LAMB2, CAV1, FN1, VEGFC, BRAF, LAMB1, IGF1, COL1A1, DIAPH1, COL1A2, COL5A2, CTNNB1",2.696773962966367e-15,WikiPathways_2019_Human
1.0,7,Epithelial to mesenchymal transition in colorectal cancer WP4239,"TUSC3, PIK3CD, RBPJ, PKD1, CDH1, AKT3, AKT1, HRAS, DSP, MAP2K1, MAP2K2, EED, WNT5A, TGFBR1, TGFBR2, ZEB2, ZEB1, COL4A2, PIK3CA, COL4A1, CLDN14, COL4A4, COL4A3, PKP2, PKP1, COL4A5, CLDN16, RAF1, SOS1, TP53, SOS2, NOTCH2, NOTCH3, FOXC2, NOTCH1, LRP5, TWIST1, PIK3R2, LRP6, DLL3, DLL4, MAPK1, SMAD2, WNT10B, TGFB2, WNT10A, SMAD4, SMAD3, FZD2, JAG1, JUP, TGFB3, FZD4, NUBPL, FN1, CTNNB1, KRAS, EZH2",6.076285011663386e-15,WikiPathways_2019_Human
1.0,9,Pathways Affected in Adenoid Cystic Carcinoma WP3651,"CEBPA, SETD2, NOTCH1, SRCAP, MAX, PRKDC, KMT2C, PTEN, BRCA1, CHEK2, NSD1, ERBB2, AKT1, HIST1H1E, EP300, HRAS, KDM6A, SMARCE1, CREBBP, MAP2K2, ATRX, SMC1A, ARID1A, IL17RD, SMARCA2, FOXP2, MYCN, PIK3CA, KANSL1, KAT6A, ATM, BCOR, RAF1, TP53",2.9495086433179416e-14,WikiPathways_2019_Human
1.0,8,Genes related to primary cilium development (based on CRISPR) WP4536,"CEP104, C2CD3, ARL6, IFT172, TTBK2, ARL13B, TCTN3, TTC21B, TCTN2, RAB23, TMEM67, INPP5E, TCTN1, TRAPPC11, BBS9, CC2D2A, BBS5, BBS4, DYNC2H1, BBS2, OFD1, EVC2, BBS1, MKKS, IFT140, WDR19, IQCE, IFT122, IFT80, RPGRIP1L, WDR35, TMEM231, MIB1, TTC8, BBS10, IFT43, EVC, IFT81, WDR60, BBS12, TMEM216, MKS1, IFT27, WDPCP",3.1145474111723346e-14,WikiPathways_2019_Human
1.0,10,Pancreatic adenocarcinoma pathway WP4263,"RB1, CDKN1A, PIK3CD, PIK3R2, BRCA2, EGFR, IKBKB, CDC42, AKT3, ERBB2, AKT1, MAPK1, POLK, RAC1, PAK3, JAK1, SMAD2, MAP2K1, TGFB2, SMAD4, MAP2K2, SMAD3, TGFB3, STAT1, CDKN2A, RIPK4, STAT3, BRAF, DUSP6, TGFBR1, NFKB1, MTOR, TGFBR2, RAD51, PIK3CA, CDK4, KRAS, RAF1, TP53, ARHGEF6",6.335185856875725e-14,WikiPathways_2019_Human
1.0,11,Integrated Breast Cancer Pathway WP1984,"RB1, BMPR2, GDI1, IRS1, PTEN, BRCA1, BRCA2, DHTKD1, STK11, CASP8, CDH1, CHEK2, AKT1, EP300, RAC1, JAK1, TSC2, TSC1, TGFBR1, TGFBR2, EDAR, MSH6, AR, MSH2, TP53, BLM, GRN, MAX, PIK3R2, EGFR, CDC42, ABL1, RHO, RAD54L, MAPK1, SMAD2, BARD1, SMAD4, STAT1, BRAF, ERAL1, SMAD6, NFKB1, MTOR, SMARCA4, RAD50, RAD51, CDK4, NF1, CTNNB1, ATM, KRAS, ATR, BMPR1A",1.181314946852378e-13,WikiPathways_2019_Human
1.0,13,ESC Pluripotency Pathways WP3931,"BMPR2, PDGFB, PTEN, LRP5, PIK3CD, PIK3R2, EGFR, LRP6, FGF8, FGF9, AKT3, DVL1, AKT1, DVL3, MAPK1, HRAS, JAK1, ACVR1, PDGFRB, WNT10B, MAP2K1, WNT10A, SMAD4, MAP2K2, FZD2, FZD4, WNT5A, NOG, STAT3, SMAD9, BRAF, PTPN11, HNF1A, SMAD6, MTOR, BMP4, FGF14, APC, CTNNB1, RAF1, SOS1, FGFR3, FGF12, FGFR2, FGFR1, BMPR1A",1.2806344311687834e-13,WikiPathways_2019_Human
1.0,12,Glycosylation and related congenital defects. WP4521,"DPAGT1, ALG8, ALG9, ALG6, TUSC3, MPI, SRD5A3, PMM2, ALG2, ALG3, ALG13, DOLK, MOGS, ALG12, MAGT1, ALG1, GMPPB, DPM1, MGAT2, MPDU1",1.3724575327333765e-13,WikiPathways_2019_Human
1.0,14,Arrhythmogenic Right Ventricular Cardiomyopathy WP2118,"RYR2, LAMA2, ITGB4, ATP2A2, CACNA1D, CACNA1C, CACNA1F, ACTB, ACTG1, GJA1, SGCD, SGCA, SGCB, LMNA, CTNNA1, DMD, ITGB6, CACNA1S, EMD, SGCG, DSP, JUP, ACTN2, CACNA2D1, ACTN1, ACTN4, CACNA2D4, CACNB2, DES, PKP2, ITGA7, CTNNB1, DSG2, DSC2",2.7266079548751976e-12,WikiPathways_2019_Human
1.0,15,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,"RET, SNAP25, RYR2, IL1RN, CTCF, SOX2, MECP2, GJA1, EP300, ACADM, SCN5A, YWHAG, CHRNB2, KCNH2, CPT1A, MEF2C, G6PC, HADHB, AR, HADHA, PRKAR1A, KCNQ1, LMX1B, AVP, DDC, CHRNA4, MAOA, CHAT, ATP1A3, GATA3, GATA2, HSPD1, NEUROD1, DEAF1, SCN3B, GABRA1, NTRK2, CREBBP, CAV3, BDNF, NFKB1, ESR2, PHOX2B, GCK, NFKB2, GRIN1, REST, TH, PAH, PLP1, CTNNB1, TCF3, CC2D1A",3.198136902887493e-12,WikiPathways_2019_Human
1.0,16,Endochondral Ossification WP474,"CDKN1C, HDAC4, THRA, IHH, GLI3, PTHLH, IGF1R, GHR, ACAN, AKT1, COL10A1, TIMP3, SOX9, SOX5, STAT5B, MEF2C, TGFB2, STAT1, PTCH1, IGF2, IGF1, RUNX2, MMP13, COL2A1, ALPL, CALM1, CALM2, FGFR3, DDR2, BMPR1A, FGFR1",4.944027724262165e-12,WikiPathways_2019_Human
1.0,17,Rett syndrome causing genes WP4312,"KDM5B, STXBP1, SATB2, FOXG1, CHD4, HDAC8, MECP2, GRIN2A, SYNGAP1, HIVEP2, SCN1A, GABBR2, MEF2C, CDKL5, EIF2B2, BRAF, SMC1A, SMARCA2, GRIN2B, SMARCA4, GNAO1, TBL1XR1, SCN8A, TCF4, SCN2A, SHANK3",1.440464985764842e-11,WikiPathways_2019_Human
1.0,18,Extracellular vesicle-mediated signaling in recipient cells WP2870,"SMAD2, TGFB2, SMAD4, SMAD3, TGFB3, WNT5A, EGFR, MTOR, TGFBR1, TGFBR2, NRAS, APC, ERBB2, AKT1, CTNNB1, KRAS, PROM1, RAF1, HRAS, MET",2.9383578300597076e-11,WikiPathways_2019_Human
1.0,19,Neural Crest Differentiation WP2064,"NOTCH2, HDAC4, NOTCH3, NOTCH1, HDAC3, COL11A2, TWIST1, RBPJ, HDAC8, DLL3, DLL4, FGF8, CDH1, MPZ, DVL1, DVL3, SOX9, MSX1, SOX5, TFAP2A, TFAP2B, PAX3, MITF, AXIN2, TBX6, SOX10, NFKB1, PHOX2B, GFAP, NFKB2, BMP4, GJB1, COL2A1, PMP22, CTNNB1, TCF4, FGFR3, FGFR2, FGFR1",2.959422957457233e-11,WikiPathways_2019_Human
1.0,20,Primary Focal Segmental Glomerulosclerosis FSGS WP2572,"CDKN1C, CAMK2B, SMARCAL1, CDKN1A, CDKN1B, NOTCH1, ITGB4, LRP5, LRP6, AKT1, PLCE1, KIRREL3, TRPC6, JAG1, LAMB2, ACTN4, DNM1, PAX2, MYO1E, INF2, NPHS1, WT1, NPHS2, COL4A4, COL4A3, MYH9, COL4A5, CTNNB1, IRF6, LMX1B, AGRN, VCL",3.17965875611424e-11,WikiPathways_2019_Human
